task_id,num_calls,call_bucket,dependency_depth,motif_type,output_type,answer_type,num_references,fan_in,fan_out,reference_reuse,difficulty_score,tool_sequence
59075a42-0879-42ef-ada9-56aeddf95fcf,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.6493,divide->subtract->divide->multiply->divide->divide->multiply
85cb5da8-6a78-4be2-abc7-35280d59cf52,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,fibonacci->smallest_x
d15de72b-e688-459e-bf1d-fc9c79c5aab0,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,add->subtract->divide->multiply->divide->multiply
3123b2ac-7a92-4a50-a64d-d513bcfcac5b,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->multiply->add->divide
063fea0b-8980-4c38-b196-3121c69c8671,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->multiply->add
176117a2-22ed-4802-9675-ef58e13cb518,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
b33d1976-3a2d-46a9-bf8b-2c72336683eb,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
01b23a00-fe7a-4946-84be-14e409cc8650,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->add->subtract
fd93d5e2-b364-47d3-95c6-b253545f19a9,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->add->multiply
1b18f45e-c22f-45c8-b54b-71386620c22f,3,3,3,linear_dependency,string,string,2,0,0,0,0.3317,camel_to_title->change_characters->altered_string
4511ccb4-e31c-4cc8-b585-04dda07d21cf,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,moving_average->extract_first_value
d37c2776-4227-4967-aa8e-1efed8801bc5,9,9+,6,long_chain,scalar,scalar,8,1,0,0,0.7422,add->subtract->divide->subtract->multiply->multiply->multiply->divide->subtract
96840a52-f348-4b7b-9606-5216c12dd852,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,kelvin_to_fahrenheit->convert_to_cm_with_precision
01a82a8e-0f8c-4b7b-a5de-963ce5c2c971,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,format_pretty_time->split_str_custom
d403db6a-2392-4610-a152-575ce2782cdf,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,gcd->gcd
7bf4ac87-7b82-4f93-bfa7-2eb1c39a8ffc,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
c8fe1b79-5601-4660-a8ea-16c6fff9c744,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->add->subtract->multiply
97dc3022-3ebc-4511-9f50-d22da3a73179,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->divide
56f201cf-8e18-48a4-8912-7b4c52d81e2f,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
5d130810-428b-4877-8b51-2dd00275d81f,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,divide->divide->subtract->divide->multiply
49b9dec0-3ae5-4765-9d4d-10a32e377b77,7,5-8,7,long_chain,scalar,scalar,6,0,0,0,0.5993,multiply->add->divide->multiply->divide->add->divide
99215268-0540-45b1-944d-c070ad17dd2c,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,def_func->is_not_zero
b58c0d0c-24c1-4349-9442-913d8aa753b7,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,multiply_string->hex_sha256
59c85014-c8c4-45df-956b-04dec99e0bc7,10,9+,6,long_chain,scalar,scalar,9,1,0,0,0.775,multiply->add->divide->multiply->add->divide->multiply->subtract->divide->divide
5188d443-b4ce-4f3b-9e35-442c1af059be,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.6493,subtract->subtract->divide->multiply->add->multiply->subtract
1b2de267-c06a-4419-9321-20601038d85f,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->divide
8e924dd4-79ee-40e1-9d22-87eca1a73e06,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->subtract->divide
90e73935-184b-4d4c-acb7-0612def49808,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->subtract->divide
38649301-8551-47e5-adbb-d4323b844d6f,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,find_index_and_value->json_encode
e20f2592-d532-4a07-940d-4b74ef0ba6f9,12,9+,6,long_chain,scalar,scalar,11,1,0,0,0.8292,add->multiply->subtract->subtract->divide->add->multiply->subtract->subtract->divide->add->divide
f04fa61f-3156-4b3f-8bb4-21fd58d864ad,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,generate_six_digit_id->replace_dog_with_cat
ba9bd7fb-9f05-4327-8f64-7f1191d3e288,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,subtract->add->multiply->divide->divide->subtract->multiply
8954bf4e-0de5-4497-8b91-09e6e039d6b6,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
b82bc79e-979f-4f33-87d5-d6f00a1c8ea9,2,2,2,linear_dependency,object,object,1,0,0,0,0.485,transform->add_if_exists
a1ad66f4-95ea-42dc-b7b4-7bf9ee883751,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,both_even->object_id
c3a4c2c9-0453-4b32-a1b1-440de236f8ce,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,divide->add->divide->add->subtract->multiply->divide
2f3e431f-95d8-4377-afb9-1e8aec084487,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->multiply->add
f0a78d52-95c8-4ecd-9e7e-d6e28eddd4c8,10,9+,4,long_chain,scalar,scalar,9,1,0,0,0.825,multiply->multiply->multiply->multiply->add->subtract->multiply->multiply->add->divide
0f1d3aca-4e40-45a9-b1e8-9ef76e1e1cd2,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,add->add->divide->multiply
d5f92d50-877b-4033-8568-db90a1685925,3,3,2,independent_calls,scalar,scalar,1,0,0,0,0.2233,remove_non_alpha->dot_product_3d_vectors->multiply_without_star
370cba6c-f86f-4d80-a269-2c26578acd1a,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->divide->add
b61977af-a7c0-4bc6-a60a-af3039c4ea5d,6,5-8,6,long_chain,scalar,scalar,5,0,0,0,0.5383,multiply->multiply->add->sqrt->add->divide
f8f104a2-d795-41c6-9f1e-778647f4d195,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,divide->add->multiply
33d33356-6596-4d0d-b729-f834c0d2e5b2,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->subtract->add->divide
7baf91da-a05b-42ae-b79f-6b0b5ef45fb7,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,gcd->gcd
c104721b-8371-4884-8662-cd699680ee3a,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,add->subtract->add
dc5fc3b0-79a6-4aa9-8655-458ad1725bdf,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->divide
6a763e96-6acd-4bb1-9328-fae05d0199b7,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
15475c99-4877-45c2-acb6-82b1b8fda842,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->add->multiply->multiply
e1f26f6b-c1c4-45f7-a6db-e231feea75c0,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->add
917509f7-2a88-4645-8674-e01ae1268a8f,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->divide->multiply
1810cf06-7295-4bcb-aafb-ae1e0b6244cf,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.475,multiply->multiply->multiply->subtract->divide
b0062a20-23f1-4af6-bdf3-6441af3aacca,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->add
9b13070c-5369-4ee8-9e61-cdc01e0b3a9f,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6338,add->multiply->multiply->add->multiply->add->multiply->divide
294bfbc7-01f7-45db-86b8-6289f9f11033,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,repeat_list->add_all_elements
13d599b3-0a9f-4856-8fbf-2fd376400988,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,check_list_for_value->find_sum_of_squares->round_to_nearest
73456b3f-d04d-4746-ae18-622952722f11,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->add->add->subtract
f8fe2146-d079-43e3-af9f-c86156d82c86,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,convert_to_url_slug->generate_numpy_boilerplate
13ce6625-e8fe-4415-8615-3522f86f0c1e,3,3,3,linear_dependency,object,object,2,0,0,0,0.5817,remove_punctuation_and_lowercase->score_words->normalize_counts
5436377c-b285-4d60-b0f5-89742ae2a9d6,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->add
5da516a1-715a-4249-9f59-3b3d30e1b82d,6,5-8,6,long_chain,scalar,scalar,5,0,0,0,0.5383,multiply->multiply->add->sqrt->add->divide
b7164cd9-1085-468d-ab1d-ced5b4cfb124,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->subtract
a167ab92-e3b7-49a8-a7f4-3976d470153d,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,divide->multiply->divide->multiply->add->divide->multiply
b0a67986-970c-4373-9f9a-4be7903ce16f,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->divide
85d50e47-7050-4efe-8021-9a15881ad2fb,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
9caa7f9a-0e32-40a7-b99c-db485ca7fe5a,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,strip_and_replace_spaces->add_commas_to_string
ced97929-b113-413a-a5be-c01d4b59c073,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->add->sqrt
ad2fb4c5-665d-4eee-814d-2d5f591ca52c,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,multiply->add->add->divide
9cbda69c-2a36-4f07-87cb-e0fa23cebf60,14,9+,7,long_chain,scalar,scalar,13,1,0,0,0.9071,divide->multiply->subtract->add->divide->multiply->subtract->divide->divide->add->divide->add->add->add
47c68fdc-38e9-492e-b5f2-118a3d68088b,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->divide->add->divide
d48497b6-0b22-43d3-92ab-6ba500fcf021,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->divide->subtract->divide
0335ed3e-e613-420b-a07a-9d481b2a791e,25,9+,9,long_chain,scalar,scalar,24,1,0,0,0.965,multiply->multiply->divide->multiply->multiply->divide->multiply->divide->add->multiply->divide->multiply->multiply->divide->multiply->multiply->divide->multiply->divide->add->add->multiply->multiply->divide->subtract
51cbe578-e2fa-447e-8352-3ee8990283f3,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6338,add->multiply->multiply->add->multiply->add->multiply->divide
c2fac0c6-f7a1-487c-8c52-d8be210cc007,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,subtract->subtract->divide->divide->multiply->add
6dc648ed-30f9-431f-9617-670ea68e05e0,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,add_list_elements->int_to_hex_string
923ba1ac-2556-4623-8dc8-fbdff7cbb87e,8,5-8,4,long_chain,scalar,scalar,7,1,0,0,0.7087,subtract->add->multiply->multiply->subtract->add->add->divide
617cc38b-a66c-48fa-95f1-6b155ff4439c,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,reminder->subtract
199540f3-fbe0-4dc9-9dc3-eaf5d71960f9,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->multiply->multiply
ff6f567d-265a-4ac1-9e31-35d964ed83d9,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->multiply
37a38c28-f085-4943-89d6-0c5ea3df11b6,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,subtract->divide->subtract->multiply
ca0c1664-722f-49d3-82b1-c8095f0e7d93,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,multiply->divide->multiply->divide->add->divide
cb88abdb-1bf1-402f-a81f-82176580418d,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,convert_seconds_to_formatted_string->encode_ascii
ddba5850-f7af-43ef-a5c0-81abaa662978,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->multiply
d36a7acb-7a01-4eb1-9d6c-1d7436854b25,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->multiply->divide
72fa90ad-54d1-4c20-886b-739e52940ce5,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->multiply
476bc827-5ff7-4601-ae20-cca2ebb53362,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,csv_format->count_letters_and_digits
c79f10d6-40f6-4050-930b-f4761891334a,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,get_extension_from_path->url_safe_encode
4ea10eb3-9137-4b2d-8313-974636aacb46,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,piecewise_linear->generate_integer_string
9d366ac3-2369-4d69-bf3c-a707c8ef9d1b,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,multiply->subtract->multiply->add->divide->multiply
53062b49-308a-45b0-91ef-6d70a90a6be3,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,parse_size->vector_multiplication
aad91271-159f-4c51-ba65-b8a2db8e9521,7,5-8,6,long_chain,scalar,scalar,6,1,0,0,0.6243,add->add->add->add->subtract->divide->multiply
c5b3ca75-d50d-4e5a-aab1-6f95491f4538,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,int_factorial->max_number
50d43e40-a164-49e3-90a5-87a80bc55bfc,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,remove_all_duplicates->sum_unique_values
e91ac719-1883-4f0b-ae50-9d7a3a66ea4f,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6837,multiply->divide->multiply->divide->add->add->divide->multiply
f61f6ae5-83ab-4807-87f6-30f20df4c8ff,11,9+,6,long_chain,scalar,scalar,10,1,0,0,0.8273,divide->multiply->divide->multiply->multiply->multiply->divide->multiply->add->multiply->add
c2eeb53a-799e-49cc-af9e-71f90c3a9446,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,negate->add->negate->add->add->add
9fc37735-bac4-4294-bac9-b1e11ad473a5,3,3,2,independent_calls,list,list,1,0,0,0,0.4733,generate_bin_nums->search_name->sleep_and_return
8de7580b-2f9f-4516-a3bd-4b5933ca1e2e,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,sentence_to_words->is_alphabetically_sorted
f9f0b111-ddaa-4d2d-b12d-223f3252e574,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,filter_non_ascii_characters->swap_tags
d18f9bc5-6ac4-4201-91f5-b610abedb2af,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
51e2c1fb-f6cb-4c6d-a833-5deb9456784b,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,reminder->subtract
b0ec8b50-3b10-47e9-a151-fe2085d45c5d,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->divide->multiply
a69ba6fb-dda3-48c1-bbad-84c987131e59,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,power->multiply
6f14fa2b-b8e5-4158-9a4c-02ea855fa97e,12,9+,7,long_chain,scalar,scalar,11,1,0,0,0.8542,divide->multiply->divide->multiply->subtract->divide->multiply->subtract->divide->multiply->divide->multiply
bdbb16a0-ac1a-402a-994a-e8349c897bbf,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,subtract->divide->subtract->divide->multiply->multiply
e6417511-38b7-4738-9dc9-c5547ca43fca,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,multiply->divide
664a9ab5-d49e-4c80-9ce8-0b867ef97777,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,subtract->multiply->divide->multiply->add
600a9f10-9c69-4fa2-803a-c43737d4e42d,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,multiply->multiply->multiply
c4cd0862-234b-459c-805c-14099acf49d8,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,square_root_approx->convert_to_int_or_none
3088e2b6-0018-431d-90f5-6b138ba676f2,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->subtract->divide->subtract
b77dd9f6-abca-48f5-8dcc-4cfbca6b87e1,2,2,2,linear_dependency,boolean,boolean,1,0,0,0,0.235,encode_bool->integer_to_boolean
1bad7592-3f54-4c20-9d6d-fbd9a5967a49,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,square_dictionary->sum_values
f233bac0-19b3-4c09-b8ae-ed847a9c7c1d,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,divide->multiply->divide
14c6e9be-72f7-4a6c-9d36-6f165f14b1cc,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->subtract->divide
c0be387d-e79e-43f3-b7c2-d7a9aee03dc7,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,dict_string->split_and_remove_empty
c7a8ceb5-5e3c-4255-bb45-ef0be35f2ac4,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,add->subtract->divide->multiply
e854fd67-4e08-483f-a4b2-a4c7c4f85d17,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->multiply
f3bf492e-464a-4b3c-be74-26ece6059721,3,3,2,fan_in,scalar,scalar,2,1,0,0,0.3567,sum_of_square_of_even_numbers->string_to_num->compare_two_values
ab58d045-03f9-4115-9aae-64bb069b3ca0,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
f018b1ec-6a4e-46d4-8115-dc6010db4952,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,inverse->inverse->multiply->add->inverse
b99a2841-3f85-49ff-8473-0fd81e6997ea,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,compute_probabilities->array_to_string
203ee03e-405f-4fed-9322-30d5b03a0364,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,power->power->divide->multiply->divide
b19cf53c-de8d-45ec-a1f1-812364690f45,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.475,add->divide->add->multiply->multiply
de0b1345-6137-469d-a2b2-74c02fcc8cd3,7,5-8,4,long_chain,scalar,scalar,6,1,0,0,0.6243,add->add->add->add->multiply->power->multiply
edd82218-9248-4478-ab29-c1a3091f7d53,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,add->divide->subtract->multiply
1fdcc183-f3ca-49ca-b7d9-2a8466034136,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,divide->subtract->divide->multiply->subtract
4a6ee89a-2122-4e68-81d0-a52608c90f25,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,add->multiply->subtract->multiply->add
fe3ebaf1-4861-425f-a681-3ed6815e4f24,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6837,multiply->add->multiply->multiply->add->add->add->divide
71974b33-a9a8-4685-b0b8-7bf4e8a4f74c,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->divide
1e781788-3bef-4730-8371-d563ba9e468c,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,convert_ascii_to_text->replace_letters
8d412bb5-0515-44df-ae04-2f6328ba0b4e,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,multiply->add->add->add->add->subtract
db3e64ef-ec07-491b-b84a-5310d5b4535f,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->divide
7394c8af-324e-421a-89ad-dc29355fad02,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,power->sqrt
c06b2351-1ec1-41dd-ae1f-71b414299c08,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,add->divide->subtract->divide->add->multiply
f5c72bd2-1b60-4d40-92b9-f021425237ce,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,min_max_scale->len_customized
86170171-8bcd-4736-88ff-4fd0dfdcc03a,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,add->multiply->divide->add->divide->multiply
d1c052b8-7b8f-4276-b609-102af3933429,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,multiply->subtract->multiply->subtract->add->divide
53be30fe-7e4c-4ff3-ac84-f26073bbe1d2,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5383,add->multiply->subtract->add->add->divide
1b676365-4461-4b1a-b034-1e3f7906cb26,5,5-8,4,long_chain,scalar,scalar,4,1,0,0,0.5,divide->subtract->multiply->add->add
6789e917-6ea1-41cc-b38e-a29dd53b2bd3,4,4,2,independent_calls,list,list,1,0,0,0,0.4825,create_square_tensor->calculate_mean_of_array->remove_character->convert_time_to_list
d11623d3-91b4-45d9-ba96-8f6668afc742,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,create_database_key->non_whitespace_substrings
9f97f50f-b8c2-43a1-a1b4-49c0c0574107,8,5-8,5,long_chain,scalar,scalar,7,1,0,0,0.6837,divide->multiply->divide->multiply->divide->subtract->subtract->multiply
3822da6f-8812-4ec2-bf79-951f31b9f73b,6,5-8,4,long_chain,scalar,scalar,5,1,0,0,0.5883,multiply->add->subtract->multiply->add->divide
6c0d717a-af97-47db-ad9d-45255f829e0d,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->subtract->multiply
82de8304-0f2b-462a-a63b-94a6d105c799,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,factorial->subtract->multiply->divide
d0eeb9a4-b81f-4a44-a3cb-f26a86a2b979,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,power->multiply->subtract
2b2c1931-a5c2-44a9-8283-08a4067256c2,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,power->power->subtract->sqrt
6feac68f-af55-4b99-bc46-49eacc07cb20,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->divide
800b2e64-e7fb-43b5-a258-9e19828e1db1,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->divide->multiply->divide
38c424e0-0880-4e33-b18c-b363b98246a7,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,random_string->shift_letters
a2d18d4f-e8d9-49a7-8b95-60fa4a0080d4,43,9+,8,long_chain,scalar,scalar,42,1,0,0,0.9442,multiply->add->subtract->multiply->add->multiply->subtract->subtract->multiply->add->multiply->add->subtract->multiply->add->add->subtract->subtract->multiply->add->divide->multiply->subtract->subtract->multiply->multiply->subtract->subtract->multiply->add->multiply->add->subtract->multiply->add->add->subtract->subtract->multiply->add->divide->multiply->subtract
d22678f7-c04c-48a6-8556-fb2d314dfb3b,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,subtract->divide
0f313c94-a7d7-4523-8a7c-ca0a77c1a500,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->add
0af2696a-9970-4e55-ad31-57e14ca65f20,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,subtract->divide->divide->subtract
4a2b120f-efe7-493e-8e07-da7d93909b6e,4,4,3,fan_in,scalar,scalar,3,1,0,0,0.4325,divide->divide->add->divide
be189cf7-f804-4a54-9260-8b2a2f7cc47e,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,reverse_words_in_string->generate_deterministic_hash
9f02bfaf-4adb-40b5-837c-aac1bc3fac30,7,5-8,5,long_chain,scalar,scalar,6,1,0,0,0.5993,divide->subtract->divide->subtract->multiply->multiply->subtract
24a1101f-819c-4ca7-a4e4-e7dee741c4f6,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->subtract->add->divide
1dc64eda-2622-4781-a5fe-469a3c618c38,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,divide->floor
47fbefed-c16e-4a5c-a88a-ac17e2d5c863,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->divide->multiply->divide
50b9c98d-fcb8-43bb-ae56-e6b61d607f7c,2,2,2,linear_dependency,string,string,1,0,0,0,0.235,get_positive_integer_index->pad_number_to_length
3b98a2de-9a2c-46d8-8a0a-3bdb46a33559,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,add->multiply->divide->divide
aac2c0b4-ef13-4f05-87f9-2ba5c4e572b2,18,9+,7,long_chain,scalar,scalar,17,1,0,0,0.9111,add->divide->multiply->subtract->divide->multiply->add->add->subtract->add->divide->multiply->subtract->divide->multiply->add->divide->multiply
f4551c2c-ab7f-4098-a400-bf6948a51780,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,generate_names->remove_dups
db0f42d4-165c-4e31-bebd-9d6e5891c535,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,subtract->divide->power->multiply
96b854ff-3f52-4295-8a93-bfe204a4469b,11,9+,5,long_chain,scalar,scalar,10,1,0,0,0.8023,add->subtract->divide->multiply->add->add->subtract->divide->multiply->subtract->divide
bef72027-79fd-4e32-8407-b6fab9c37847,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,divide->add->multiply->divide
7fda5df0-0577-4760-b0ca-3dd159112fc4,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->add->multiply
2a028d50-5021-4cbd-9401-e9a949adc1fa,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,divide->multiply->divide
bf63e869-1ed2-4bd3-9f1a-bfd48e7084db,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,subtract->divide->add
a2f5fa83-70a3-4b60-93a9-591b1abbe5bb,27,9+,8,long_chain,scalar,scalar,26,1,0,0,0.9407,divide->divide->divide->divide->multiply->divide->divide->divide->divide->multiply->subtract->add->divide->divide->divide->divide->divide->divide->divide->multiply->subtract->add->divide->divide->divide->divide->multiply
5e2f6e96-e733-4775-9f34-0280296def96,4,4,4,linear_dependency,scalar,scalar,3,0,0,0,0.4075,multiply->divide->subtract->divide
c656812f-1b72-403e-bc42-4c280c39b8b2,10,9+,5,long_chain,scalar,scalar,9,1,0,0,0.8,multiply->multiply->multiply->multiply->divide->divide->divide->multiply->divide->multiply
702881c1-d5ba-4b90-aa65-8a17d9a3a5a6,5,5-8,3,long_chain,scalar,scalar,4,1,0,0,0.525,multiply->multiply->subtract->subtract->divide
e2cf1726-9a4d-4cb1-a32f-5f5e9ba0d3c4,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,add->subtract->subtract
677ac421-271d-49b9-8717-34cc39eb2dd7,2,2,2,linear_dependency,list,list,1,0,0,0,0.485,remove_curly_braces->get_test_case_names
7074418e-212d-4843-a933-d5c1b1aee103,2,2,2,linear_dependency,scalar,scalar,1,0,0,0,0.235,add->multiply
42c97dd0-2684-4c6a-a6cb-91c85788531d,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,multiply->divide->multiply
c50ddb07-43e3-4bc0-9132-7ddf1a637a9a,6,5-8,5,long_chain,scalar,scalar,5,1,0,0,0.5633,multiply->divide->add->log->log->divide
e3f3049a-021f-4f90-9c4e-640aaf4519c4,3,3,3,linear_dependency,scalar,scalar,2,0,0,0,0.3317,reminder->subtract->add
