metric,bucket,nestful,synthetic_v3
tool_name_diversity,prepare_message,2,0
tool_name_diversity,pretty_print_json,1,0
tool_name_diversity,previous_weekday,2,0
tool_name_diversity,print_datatypes,2,0
tool_name_diversity,print_error,1,0
tool_name_diversity,print_list,1,0
tool_name_diversity,print_names_and_ages,1,0
tool_name_diversity,print_pattern,1,0
tool_name_diversity,print_printables,1,0
tool_name_diversity,print_string,1,0
tool_name_diversity,print_type_hints,1,0
tool_name_diversity,print_value,1,0
tool_name_diversity,probability_at_least_one,1,0
tool_name_diversity,probability_of_decay,1,0
tool_name_diversity,process_api_responses,1,0
tool_name_diversity,process_batch,2,0
tool_name_diversity,process_csv_list,2,0
tool_name_diversity,process_dataframe,1,0
tool_name_diversity,process_file_path,1,0
tool_name_diversity,process_integers,1,0
tool_name_diversity,process_log_line,1,0
tool_name_diversity,process_multiline_string,1,0
tool_name_diversity,process_online_content,1,0
tool_name_diversity,process_pickle,1,0
tool_name_diversity,process_purchases,1,0
tool_name_diversity,process_request,1,0
tool_name_diversity,process_strings,1,0
tool_name_diversity,process_students,1,0
tool_name_diversity,process_temperatures,1,0
tool_name_diversity,process_text_file,1,0
tool_name_diversity,process_text_list,1,0
tool_name_diversity,process_two_dictionaries,1,0
tool_name_diversity,process_urls,2,0
tool_name_diversity,process_vector,1,0
tool_name_diversity,produce_input_output_table,1,0
tool_name_diversity,product_except_index,1,0
tool_name_diversity,product_iterative,2,0
tool_name_diversity,product_modulo,1,0
tool_name_diversity,product_of_even_digits,1,0
tool_name_diversity,product_of_matrices,1,0
tool_name_diversity,product_of_vectors,1,0
tool_name_diversity,product_sign,1,0
tool_name_diversity,product_without_multiplication,1,0
tool_name_diversity,purchase_order_details,1,0
tool_name_diversity,pure_function,1,0
tool_name_diversity,put_zeros_ones,1,0
tool_name_diversity,pyflow_loss,1,0
tool_name_diversity,pythagorean_triples,1,0
tool_name_diversity,python_to_json,1,0
tool_name_diversity,pytype_list,1,0
tool_name_diversity,quantize_tensor,1,0
tool_name_diversity,quarter_steps_to_seconds,1,0
tool_name_diversity,quick_sort,2,0
tool_name_diversity,quote,1,0
tool_name_diversity,quote_date,1,0
tool_name_diversity,quote_string,2,0
tool_name_diversity,radio_buttons_and_checks,1,0
tool_name_diversity,rand_hex_str,1,0
tool_name_diversity,rand_int_between,1,0
tool_name_diversity,rand_str,2,0
tool_name_diversity,rand_string,1,0
tool_name_diversity,randint,1,0
tool_name_diversity,randint_range,1,0
tool_name_diversity,random_access,1,0
tool_name_diversity,random_alphanumeric_string,1,0
tool_name_diversity,random_between,1,0
tool_name_diversity,random_bit_array,1,0
tool_name_diversity,random_boolean,2,0
tool_name_diversity,random_case,1,0
tool_name_diversity,random_color,1,0
tool_name_diversity,random_floats,2,0
tool_name_diversity,random_hash,1,0
tool_name_diversity,random_ints,1,0
tool_name_diversity,random_item,1,0
tool_name_diversity,random_key,2,0
tool_name_diversity,random_key_with_probability,1,0
tool_name_diversity,random_non_stopword,1,0
tool_name_diversity,random_number,1,0
tool_name_diversity,random_selection,2,0
tool_name_diversity,random_shuffle,1,0
tool_name_diversity,random_string,1,0
tool_name_diversity,random_variables_notation,1,0
tool_name_diversity,random_words,1,0
tool_name_diversity,randomize_dict,1,0
tool_name_diversity,randomize_number,1,0
tool_name_diversity,range_check,1,0
tool_name_diversity,range_overlap,1,0
tool_name_diversity,range_sum,1,0
tool_name_diversity,ratio_saliency,446,0
tool_name_diversity,ratio_to_percentage,1,0
tool_name_diversity,read_and_decode_file,1,0
tool_name_diversity,read_and_normalize_lines,1,0
tool_name_diversity,read_and_parse,1,0
tool_name_diversity,read_and_parse_file,1,0
tool_name_diversity,read_and_truncate_lines,1,0
tool_name_diversity,read_binary_and_name,1,0
tool_name_diversity,read_bit,1,0
tool_name_diversity,read_config,1,0
tool_name_diversity,read_employee_records,1,0
tool_name_diversity,read_expressions,1,0
tool_name_diversity,read_file_and_convert,2,0
tool_name_diversity,read_file_and_filter_words,2,0
tool_name_diversity,read_file_and_output_words_longer_than_5,1,0
tool_name_diversity,read_file_and_return_numbers,1,0
tool_name_diversity,read_file_as_dictionary,1,0
tool_name_diversity,read_file_by_line_and_get_lines_ending_with_newline,1,0
tool_name_diversity,read_file_into_dict,1,0
tool_name_diversity,read_file_into_list,1,0
tool_name_diversity,read_file_numbers,1,0
tool_name_diversity,read_file_process_lines,1,0
tool_name_diversity,read_file_to_list,1,0
tool_name_diversity,read_file_to_utf8_str,1,0
tool_name_diversity,read_file_version,1,0
tool_name_diversity,read_first_10_bytes,1,0
tool_name_diversity,read_first_three_words,1,0
tool_name_diversity,read_image_file,1,0
tool_name_diversity,read_input_file,1,0
tool_name_diversity,read_int64,1,0
tool_name_diversity,read_json,1,0
tool_name_diversity,read_json_array,1,0
tool_name_diversity,read_json_booleans,1,0
tool_name_diversity,read_json_objects,1,0
tool_name_diversity,read_lines_as_words,1,0
tool_name_diversity,read_lines_containing_python,1,0
tool_name_diversity,read_lines_reversed,1,0
tool_name_diversity,read_lines_with_pattern,1,0
tool_name_diversity,read_list,1,0
tool_name_diversity,read_log_file_and_get_ips,1,0
tool_name_diversity,read_names,2,0
tool_name_diversity,read_objects,1,0
tool_name_diversity,read_persons,1,0
tool_name_diversity,read_pickled_file,1,0
tool_name_diversity,read_product_prices,1,0
tool_name_diversity,read_products,1,0
tool_name_diversity,read_serialized_list,2,0
tool_name_diversity,read_source,1,0
tool_name_diversity,read_string,2,0
tool_name_diversity,read_strings,1,0
tool_name_diversity,rearrange_date_string,1,0
tool_name_diversity,rearrange_dict,1,0
tool_name_diversity,rearrange_list,1,0
tool_name_diversity,rearrange_words,1,0
tool_name_diversity,reciprocal,1,0
tool_name_diversity,recognize_magic_number,1,0
tool_name_diversity,rectangle_area,172,0
tool_name_diversity,rectangle_perimeter,166,0
tool_name_diversity,rectangles_intersect,1,0
tool_name_diversity,recursion,1,0
tool_name_diversity,recursive_binary_search,2,0
tool_name_diversity,recursive_compose,1,0
tool_name_diversity,recursive_function,1,0
tool_name_diversity,recursive_sum_limit_safe,1,0
tool_name_diversity,recursively_replace_keys,1,0
tool_name_diversity,redact_document,1,0
tool_name_diversity,redshift,1,0
tool_name_diversity,reduce_list_recursive,1,0
tool_name_diversity,reduce_whitespace,1,0
tool_name_diversity,reformat_student_records,1,0
tool_name_diversity,regexp_match,2,0
tool_name_diversity,relative_error,2,0
tool_name_diversity,relative_volume,1,0
tool_name_diversity,reload_page,1,0
tool_name_diversity,relu_inplace_torch,1,0
tool_name_diversity,remainder,172,0
tool_name_diversity,remap_keys,1,0
tool_name_diversity,remap_question_indices,3,0
tool_name_diversity,remap_range,1,0
tool_name_diversity,reminder,185,0
tool_name_diversity,remove_adjacent_duplicates,1,0
tool_name_diversity,remove_aeiou,1,0
tool_name_diversity,remove_all_duplicates,1,0
tool_name_diversity,remove_all_patterns,1,0
tool_name_diversity,remove_autopersonalization_from_message,1,0
tool_name_diversity,remove_bad_column,1,0
tool_name_diversity,remove_bad_phone_numbers,2,0
tool_name_diversity,remove_blank_lines,1,0
tool_name_diversity,remove_capital_letters,1,0
tool_name_diversity,remove_character,2,0
tool_name_diversity,remove_characters_by_regex,1,0
tool_name_diversity,remove_columns_by_pattern,2,0
tool_name_diversity,remove_columns_with_unique_values,1,0
tool_name_diversity,remove_consecutive_spaces,2,0
tool_name_diversity,remove_control_characters,1,0
tool_name_diversity,remove_control_chars_and_pad,1,0
tool_name_diversity,remove_curly_braces,1,0
tool_name_diversity,remove_diacritics_and_normalize,1,0
tool_name_diversity,remove_dollar_sign_and_commas,1,0
tool_name_diversity,remove_dupes_by_key,1,0
tool_name_diversity,remove_duplicate_entries_from_json,1,0
tool_name_diversity,remove_duplicate_names,1,0
tool_name_diversity,remove_duplicate_pairs,1,0
tool_name_diversity,remove_duplicates_from_list_of_tuples,1,0
tool_name_diversity,remove_duplicates_from_tuple_list,2,0
tool_name_diversity,remove_duplicates_using_dictionary,1,0
tool_name_diversity,remove_duplicates_using_set,1,0
tool_name_diversity,remove_dups,1,0
tool_name_diversity,remove_edge_artifacts,1,0
tool_name_diversity,remove_elements_less_than,1,0
tool_name_diversity,remove_empty_directories,1,0
tool_name_diversity,remove_empty_values,2,0
tool_name_diversity,remove_even,1,0
tool_name_diversity,remove_extra_space_between_words,2,0
tool_name_diversity,remove_extra_whitespaces,1,0
tool_name_diversity,remove_final_extension,1,0
tool_name_diversity,remove_first,1,0
tool_name_diversity,remove_first_and_last_char,1,0
tool_name_diversity,remove_first_last_and_middle,1,0
tool_name_diversity,remove_first_n,1,0
tool_name_diversity,remove_formatting,3,0
tool_name_diversity,remove_function_closures,1,0
tool_name_diversity,remove_integer,1,0
tool_name_diversity,remove_leading_trailing_characters,1,0
tool_name_diversity,remove_less_or_equal_to_3,1,0
tool_name_diversity,remove_linebreaks,1,0
tool_name_diversity,remove_longer_suffix,1,0
tool_name_diversity,remove_markdown_links,1,0
tool_name_diversity,remove_middle_dim,1,0
tool_name_diversity,remove_namespaces,1,0
tool_name_diversity,remove_negative_numbers_and_add_to_dict,1,0
tool_name_diversity,remove_newlines_and_replace_with_space,1,0
tool_name_diversity,remove_noise,1,0
tool_name_diversity,remove_non_alpha,1,0
tool_name_diversity,remove_non_alphanumeric_characters,1,0
tool_name_diversity,remove_non_digits,1,0
tool_name_diversity,remove_non_digits_lowercase_and_dash,1,0
tool_name_diversity,remove_non_letters,2,0
tool_name_diversity,remove_nonalnum,1,0
tool_name_diversity,remove_none,1,0
tool_name_diversity,remove_none_elements,1,0
tool_name_diversity,remove_numeric_keys,3,0
tool_name_diversity,remove_punctuation_and_lowercase,1,0
tool_name_diversity,remove_repetition,2,0
tool_name_diversity,remove_short_words,1,0
tool_name_diversity,remove_smallest_largest,1,0
tool_name_diversity,remove_spaces,1,0
tool_name_diversity,remove_special_characters,1,0
tool_name_diversity,remove_subsequence,1,0
tool_name_diversity,remove_substring_from_list,1,0
tool_name_diversity,remove_text_between_brackets,1,0
tool_name_diversity,remove_timezone,1,0
tool_name_diversity,remove_trailing_slash,2,0
tool_name_diversity,remove_trailing_whitespace_and_split,1,0
tool_name_diversity,remove_vowels_ascii,1,0
tool_name_diversity,remove_words_with_digit,1,0
tool_name_diversity,remove_zeros,1,0
tool_name_diversity,rename_column,2,0
tool_name_diversity,reorder_numbers,1,0
tool_name_diversity,repeat_elements,1,0
tool_name_diversity,repeat_list,1,0
tool_name_diversity,repeat_str,1,0
tool_name_diversity,repeat_string_python2,2,0
tool_name_diversity,repeated_elements,1,0
tool_name_diversity,replace_AE_without_regex,1,0
tool_name_diversity,replace_a_with_e,1,0
tool_name_diversity,replace_abbreviations,1,0
tool_name_diversity,replace_abc_with_def,1,0
tool_name_diversity,replace_abc_with_macro,1,0
tool_name_diversity,replace_all_non_alpha_numeric,1,0
tool_name_diversity,replace_all_pattern,1,0
tool_name_diversity,replace_all_recursive,1,0
tool_name_diversity,replace_and_sort_file_content,1,0
tool_name_diversity,replace_apple_with_orange,1,0
tool_name_diversity,replace_backslash,1,0
tool_name_diversity,replace_backslash_sequence,1,0
tool_name_diversity,replace_between_brackets,3,0
tool_name_diversity,replace_brackets_with_ids,3,0
tool_name_diversity,replace_chars_with_ascii,1,0
tool_name_diversity,replace_code,1,0
tool_name_diversity,replace_col_prefix,1,0
tool_name_diversity,replace_comment,1,0
tool_name_diversity,replace_consecutive_characters,1,0
tool_name_diversity,replace_consecutive_whitespace,1,0
tool_name_diversity,replace_dog_with_cat,2,0
tool_name_diversity,replace_dogs_with_cats,1,0
tool_name_diversity,replace_double_curly_braces,1,0
tool_name_diversity,replace_empty_values,1,0
tool_name_diversity,replace_escaped_characters,1,0
tool_name_diversity,replace_extension,1,0
tool_name_diversity,replace_first,1,0
tool_name_diversity,replace_first_aces,1,0
tool_name_diversity,replace_first_repeated_character,1,0
tool_name_diversity,replace_first_star,1,0
tool_name_diversity,replace_grace_hopper,1,0
tool_name_diversity,replace_hello_with_bye,2,0
tool_name_diversity,replace_hostname_with_wildcard,1,0
tool_name_diversity,replace_hyphens,1,0
tool_name_diversity,replace_if_match,1,0
tool_name_diversity,replace_in_dict,1,0
tool_name_diversity,replace_in_quotes,1,0
tool_name_diversity,replace_instance_variables,1,0
tool_name_diversity,replace_ip_in_domain,1,0
tool_name_diversity,replace_is_with_isnt,1,0
tool_name_diversity,replace_is_with_was,1,0
tool_name_diversity,replace_japanese_numbers,1,0
tool_name_diversity,replace_lb_and_kg,1,0
tool_name_diversity,replace_letters,1,0
tool_name_diversity,replace_line_with_pattern,2,0
tool_name_diversity,replace_multiple_spaces,1,0
tool_name_diversity,replace_nested_empty_dicts,1,0
tool_name_diversity,replace_non_printable_characters,1,0
tool_name_diversity,replace_non_surrounded_substring,1,0
tool_name_diversity,replace_phrase,1,0
tool_name_diversity,replace_plus_with_plus,1,0
tool_name_diversity,replace_prefix,1,0
tool_name_diversity,replace_program,1,0
tool_name_diversity,replace_regex_list,1,0
tool_name_diversity,replace_route_with_path,1,0
tool_name_diversity,replace_separators,1,0
tool_name_diversity,replace_seven,2,0
tool_name_diversity,replace_string_with_spaces,2,0
tool_name_diversity,replace_substring_in_file,1,0
tool_name_diversity,replace_substring_regex,1,0
tool_name_diversity,replace_tabs,2,0
tool_name_diversity,replace_the_with_a,1,0
tool_name_diversity,replace_title,2,0
tool_name_diversity,replace_tokens,1,0
tool_name_diversity,replace_value,1,0
tool_name_diversity,replace_variables,1,0
tool_name_diversity,replace_wildcard,1,0
tool_name_diversity,replace_with_ascii,2,0
tool_name_diversity,replace_with_escapes,1,0
tool_name_diversity,replace_with_lengths,1,0
tool_name_diversity,replace_with_priority,1,0
tool_name_diversity,replace_with_regex,1,0
tool_name_diversity,replace_with_target,1,0
tool_name_diversity,replicate_chars,2,0
tool_name_diversity,repr_with_default_encoding,1,0
tool_name_diversity,request_allowed,1,0
tool_name_diversity,request_api_data,1,0
tool_name_diversity,reservoir_sample,1,0
tool_name_diversity,reshape_objects,1,0
tool_name_diversity,resize_and_normalize,1,0
tool_name_diversity,resize_box,1,0
tool_name_diversity,resolve_port_for_app_protocol,1,0
tool_name_diversity,result,1,0
tool_name_diversity,retain_char,1,0
tool_name_diversity,retrieve_city_from_data,1,0
tool_name_diversity,retrieve_cyclic_elements,1,0
tool_name_diversity,retrieve_elements_below_diagonal,1,0
tool_name_diversity,retrieve_names,1,0
tool_name_diversity,retrieve_updated_at,1,0
tool_name_diversity,retrieve_word,1,0
tool_name_diversity,return_five,1,0
tool_name_diversity,reverse_alphanumeric,2,0
tool_name_diversity,reverse_and_length,1,0
tool_name_diversity,reverse_complement_dna,1,0
tool_name_diversity,reverse_dict_values,1,0
tool_name_diversity,reverse_english_words,1,0
tool_name_diversity,reverse_first_three,1,0
tool_name_diversity,reverse_hex_bytes,1,0
tool_name_diversity,reverse_integer,1,0
tool_name_diversity,reverse_keys,1,0
tool_name_diversity,reverse_line_by_word,1,0
tool_name_diversity,reverse_list_comprehension,1,0
tool_name_diversity,reverse_list_order,1,0
tool_name_diversity,reverse_relationships,1,0
tool_name_diversity,reverse_str,1,0
tool_name_diversity,reverse_string_encoding,1,0
tool_name_diversity,reverse_string_list,1,0
tool_name_diversity,reverse_string_to_list,2,0
tool_name_diversity,reverse_transform,1,0
tool_name_diversity,reverse_tuple_of_any_length,1,0
tool_name_diversity,reverse_vowels,1,0
tool_name_diversity,reverse_words_in_a_string,1,0
tool_name_diversity,reverse_words_in_string,1,0
tool_name_diversity,reverse_words_order,1,0
tool_name_diversity,reverse_words_with_link,1,0
tool_name_diversity,reversed_digits,2,0
tool_name_diversity,reversed_equal,1,0
tool_name_diversity,reversed_string_with_message,1,0
tool_name_diversity,reward_function,1,0
tool_name_diversity,rhombus_area,181,0
tool_name_diversity,rmse,1,0
tool_name_diversity,rolling_sum,1,0
tool_name_diversity,roots,1,0
tool_name_diversity,rotate_90_ccw,1,0
tool_name_diversity,rotate_cells_clockwise,1,0
tool_name_diversity,rotate_image_90_degrees,2,0
tool_name_diversity,rotate_matrix_90,1,0
tool_name_diversity,rotate_matrix_90_cw,1,0
tool_name_diversity,round_float_to_even,1,0
tool_name_diversity,round_num,1,0
tool_name_diversity,round_to_bin_edge,1,0
tool_name_diversity,round_to_ceiling,1,0
tool_name_diversity,round_to_decimal_places,1,0
tool_name_diversity,round_to_int,1,0
tool_name_diversity,round_to_multiple,1,0
tool_name_diversity,round_to_nearest,1,0
tool_name_diversity,round_to_specific_precision,1,0
tool_name_diversity,round_to_two_decimals,1,0
tool_name_diversity,round_to_value,1,0
tool_name_diversity,row_to_dict,1,0
tool_name_diversity,safe_div,1,0
tool_name_diversity,safe_index,1,0
tool_name_diversity,safe_path_concat,1,0
tool_name_diversity,same_file,2,0
tool_name_diversity,same_group_match,1,0
tool_name_diversity,sample_exponential,2,0
tool_name_diversity,sample_files,2,0
tool_name_diversity,sample_from_distribution,1,0
tool_name_diversity,sample_indices,1,0
tool_name_diversity,sample_items,1,0
tool_name_diversity,sample_skewness,3,0
tool_name_diversity,sample_tensor,2,0
tool_name_diversity,sample_variance,2,0
tool_name_diversity,sanitize,1,0
tool_name_diversity,sanitize_list,1,0
tool_name_diversity,sanitize_python_code,1,0
tool_name_diversity,say_bad,1,0
tool_name_diversity,scale,0,881
tool_name_diversity,scale_and_shift_numpy_array,3,0
tool_name_diversity,scale_image_data,1,0
tool_name_diversity,scale_linearly,2,0
tool_name_diversity,scale_string,1,0
tool_name_diversity,scale_temperature_C_to_F,1,0
tool_name_diversity,scale_tensor,1,0
tool_name_diversity,scale_to_zero_mean_and_unit_variance,1,0
tool_name_diversity,scale_vector,1,0
tool_name_diversity,scale_vectors,1,0
tool_name_diversity,scan_files,1,0
tool_name_diversity,schur_product,2,0
tool_name_diversity,score_words,1,0
tool_name_diversity,scrape_data,1,0
tool_name_diversity,scrape_optparse_options,1,0
tool_name_diversity,search_all_words,2,0
tool_name_diversity,search_element_in_array,1,0
tool_name_diversity,search_file,1,0
tool_name_diversity,search_min_max,1,0
tool_name_diversity,search_name,1,0
tool_name_diversity,search_nested_dict,1,0
tool_name_diversity,search_objects,1,0
tool_name_diversity,search_sorted_time_series,1,0
tool_name_diversity,search_sparse_matrix,1,0
tool_name_diversity,search_terms,1,0
tool_name_diversity,search_user_by_name,1,0
tool_name_diversity,second_occurrence_index,1,0
tool_name_diversity,seconds_to_time_string,1,0
tool_name_diversity,secure_hash_password,1,0
tool_name_diversity,select_and_sort,1,0
tool_name_diversity,select_column,1,0
tool_name_diversity,select_first_and_last,1,0
tool_name_diversity,select_first_element_of_each_list,1,0
tool_name_diversity,select_gpu_device,1,0
tool_name_diversity,select_ibea,1,0
tool_name_diversity,select_longest_string,1,0
tool_name_diversity,select_nth_largest,1,0
tool_name_diversity,select_objects,2,0
tool_name_diversity,select_odd_values,1,0
tool_name_diversity,select_pairs,1,0
tool_name_diversity,select_population_units,1,0
tool_name_diversity,select_resource,1,0
tool_name_diversity,select_top_features,1,0
tool_name_diversity,selection_sort_non_local,1,0
tool_name_diversity,send_data,1,0
tool_name_diversity,sentence_to_words,1,0
tool_name_diversity,sentiment_progress_bar,1,0
tool_name_diversity,separate_data,1,0
tool_name_diversity,separate_even_and_odd,1,0
tool_name_diversity,separate_with_hyphens,2,0
tool_name_diversity,separated_names,1,0
tool_name_diversity,sequence_handling,1,0
tool_name_diversity,sequences_match,1,0
tool_name_diversity,serialize,1,0
tool_name_diversity,serialize_base64_pickle_zlib,1,0
tool_name_diversity,serialize_datetime,2,0
tool_name_diversity,serialize_deserialize_int_list,1,0
tool_name_diversity,serialize_dictionary,1,0
tool_name_diversity,serialize_employees_to_json,2,0
tool_name_diversity,serialize_file,1,0
tool_name_diversity,serialize_json_and_base64_encode,2,0
tool_name_diversity,serialize_list_to_json,1,0
tool_name_diversity,serialize_nested_object,1,0
tool_name_diversity,serialize_numpy_array,1,0
tool_name_diversity,serialize_objects_with_type,1,0
tool_name_diversity,serialize_torch_model,1,0
tool_name_diversity,serialize_tuple,1,0
tool_name_diversity,set_boolean,1,0
tool_name_diversity,set_diff,1,0
tool_name_diversity,set_difference,1,0
tool_name_diversity,set_http_header,1,0
tool_name_diversity,set_overlap,1,0
tool_name_diversity,set_sym_diff,1,0
tool_name_diversity,set_to_none,1,0
tool_name_diversity,sha256_hash_file,1,0
tool_name_diversity,sha256sum,1,0
tool_name_diversity,shape_area,1,0
tool_name_diversity,shape_info,1,0
tool_name_diversity,shape_rewards,1,0
tool_name_diversity,shape_to_strings,1,0
tool_name_diversity,shift_elements,3,0
tool_name_diversity,shift_letters,1,0
tool_name_diversity,shift_list,1,0
tool_name_diversity,short_hostname,1,0
tool_name_diversity,shorten_link,1,0
tool_name_diversity,shorten_list,1,0
tool_name_diversity,shuffle_and_select,1,0
tool_name_diversity,shuffle_rows,1,0
tool_name_diversity,shuffle_sort,1,0
tool_name_diversity,sign,1,0
tool_name_diversity,signed_int_to_big_endian,1,0
tool_name_diversity,simplify_conditional,1,0
tool_name_diversity,simplify_conditional_expression,2,0
tool_name_diversity,simplify_dict,1,0
tool_name_diversity,simplify_slug,1,0
tool_name_diversity,simplify_string_replace,1,0
tool_name_diversity,simulate_coin_toss,1,0
tool_name_diversity,simulate_rl_env,1,0
tool_name_diversity,sinh,1,0
tool_name_diversity,size,1,0
tool_name_diversity,size_of_X,1,0
tool_name_diversity,skew_symmetric_matrix,1,0
tool_name_diversity,skip_every_third,1,0
tool_name_diversity,skip_first,1,0
tool_name_diversity,skip_if_both_true,2,0
tool_name_diversity,sleep_and_return,1,0
tool_name_diversity,sliding_window,1,0
tool_name_diversity,slope_from_angle,1,0
tool_name_diversity,smallest_absolute_exponent,1,0
tool_name_diversity,smallest_element,1,0
tool_name_diversity,smallest_positive_integer,1,0
tool_name_diversity,smallest_unused_number,2,0
tool_name_diversity,smallest_x,2,0
tool_name_diversity,smooth_curve,1,0
tool_name_diversity,smooth_time_series,1,0
tool_name_diversity,snake_case_to_camel_case,1,0
tool_name_diversity,snake_to_dash,1,0
tool_name_diversity,snake_to_kebab,1,0
tool_name_diversity,soft_thresholding,1,0
tool_name_diversity,softmax_action_selector,1,0
tool_name_diversity,song_in_list,1,0
tool_name_diversity,sort_and_add,1,0
tool_name_diversity,sort_and_count,2,0
tool_name_diversity,sort_and_exclude_first_and_last,2,0
tool_name_diversity,sort_and_merge_intervals,1,0
tool_name_diversity,sort_and_print_dictionary,1,0
tool_name_diversity,sort_and_return,1,0
tool_name_diversity,sort_by,1,0
tool_name_diversity,sort_by_attribute,1,0
tool_name_diversity,sort_by_bit_difference,2,0
tool_name_diversity,sort_by_combined_length,1,0
tool_name_diversity,sort_by_confidence,1,0
tool_name_diversity,sort_by_content,1,0
tool_name_diversity,sort_by_count,1,0
tool_name_diversity,sort_by_first_digit,2,0
tool_name_diversity,sort_by_len_and_lex,2,0
tool_name_diversity,sort_by_priority,1,0
tool_name_diversity,sort_by_second_element,1,0
tool_name_diversity,sort_by_second_value,1,0
tool_name_diversity,sort_by_value,1,0
tool_name_diversity,sort_cities_by_population,1,0
tool_name_diversity,sort_csv_by_stock_value,1,0
tool_name_diversity,sort_descending,1,0
tool_name_diversity,sort_dictionary_by_value,1,0
tool_name_diversity,sort_edges_by_type,1,0
tool_name_diversity,sort_freq_dist,1,0
tool_name_diversity,sort_keys,1,0
tool_name_diversity,sort_keys_alphabetically,2,0
tool_name_diversity,sort_keys_by_value,1,0
tool_name_diversity,sort_list,0,51
tool_name_diversity,sort_list_by_attr,1,0
tool_name_diversity,sort_list_descending,1,0
tool_name_diversity,sort_numbers_in_list,2,0
tool_name_diversity,sort_objects_by_name_or_title,1,0
tool_name_diversity,sort_objects_by_rank,1,0
tool_name_diversity,sort_sequence,1,0
tool_name_diversity,sort_string_of_ints,1,0
tool_name_diversity,sort_strings_by_number,1,0
tool_name_diversity,sort_time_series,1,0
tool_name_diversity,sort_tuple_by_second,1,0
tool_name_diversity,sort_tuples_by_age,1,0
tool_name_diversity,sort_tuples_by_index,1,0
tool_name_diversity,sort_tuples_by_second_value,1,0
tool_name_diversity,sort_unique_by_frequency,1,0
tool_name_diversity,sort_unique_integers,1,0
tool_name_diversity,sort_values_column,1,0
tool_name_diversity,sorted_dict_string,1,0
tool_name_diversity,sorted_key_value_pairs,1,0
tool_name_diversity,sparse_array_to_dict,1,0
tool_name_diversity,sparse_coordinate_representation,1,0
tool_name_diversity,special_chars_to_underscore,1,0
tool_name_diversity,special_formula,2,0
tool_name_diversity,speed,194,0
tool_name_diversity,speed_conversion,1,0
tool_name_diversity,speed_index,2,0
tool_name_diversity,spherical_harmonic_values,1,0
tool_name_diversity,split,1,0
tool_name_diversity,split_and_capitalize,1,0
tool_name_diversity,split_and_create_dict,2,0
tool_name_diversity,split_and_format_words,1,0
tool_name_diversity,split_and_lowercase,1,0
tool_name_diversity,split_and_remove_empty,1,0
tool_name_diversity,split_and_title,1,0
tool_name_diversity,split_and_trim,1,0
tool_name_diversity,split_at_str,1,0
tool_name_diversity,split_batch_data,2,0
tool_name_diversity,split_by_camel_case,1,0
tool_name_diversity,split_by_separator,1,0
tool_name_diversity,split_by_separators,1,0
tool_name_diversity,split_by_string,1,0
tool_name_diversity,split_by_unicode_whitespace,1,0
tool_name_diversity,split_by_whitespace,1,0
tool_name_diversity,split_by_year,1,0
tool_name_diversity,split_comma_separated_list,1,0
tool_name_diversity,split_dataset,1,0
tool_name_diversity,split_extension,1,0
tool_name_diversity,split_file_name,1,0
tool_name_diversity,split_int_to_digits,1,0
tool_name_diversity,split_integers,1,0
tool_name_diversity,split_into_parts,1,0
tool_name_diversity,split_into_two,1,0
tool_name_diversity,split_on_camel_case,2,0
tool_name_diversity,split_on_special,1,0
tool_name_diversity,split_on_word,1,0
tool_name_diversity,split_positive_and_negative,1,0
tool_name_diversity,split_sections,1,0
tool_name_diversity,split_str_custom,2,0
tool_name_diversity,split_string_by_comma,1,0
tool_name_diversity,split_string_by_delimiter,1,0
tool_name_diversity,split_string_by_pattern,1,0
tool_name_diversity,split_string_by_regex,1,0
tool_name_diversity,split_string_by_substrings,1,0
tool_name_diversity,split_string_by_underscore,1,0
tool_name_diversity,split_string_into_digits,1,0
tool_name_diversity,split_string_into_parts_and_convert_to_dictionary,1,0
tool_name_diversity,split_string_regex,1,0
tool_name_diversity,split_tags,1,0
tool_name_diversity,split_tensor,1,0
tool_name_diversity,split_text_into_key_val_tuples,1,0
tool_name_diversity,split_with_escape,1,0
tool_name_diversity,split_without_empty_strings,1,0
tool_name_diversity,split_words,1,0
tool_name_diversity,split_words_with_length,2,0
tool_name_diversity,sqrt,208,0
tool_name_diversity,sqrt_function,1,0
tool_name_diversity,sqrt_newton,1,0
tool_name_diversity,sqrt_rounded,1,0
tool_name_diversity,sqrt_rounded_up,1,0
tool_name_diversity,square_area,177,0
tool_name_diversity,square_dictionary,1,0
tool_name_diversity,square_edge_by_area,196,0
tool_name_diversity,square_edge_by_perimeter,207,0
tool_name_diversity,square_matrix,1,0
tool_name_diversity,square_perimeter,188,0
tool_name_diversity,square_plus_17,1,0
tool_name_diversity,square_root_approx,2,0
tool_name_diversity,square_root_list,2,0
tool_name_diversity,square_roots,1,0
tool_name_diversity,square_tuples,1,0
tool_name_diversity,square_values,1,0
tool_name_diversity,square_with_power,1,0
tool_name_diversity,ssd,1,0
tool_name_diversity,stable_sigmoid,2,0
tool_name_diversity,stack_app,1,0
tool_name_diversity,standard_gaussian_pdf,1,0
tool_name_diversity,starts_with_one_of,1,0
tool_name_diversity,starts_with_prefix,1,0
tool_name_diversity,startup_fuel,2,0
tool_name_diversity,stat,1,0
tool_name_diversity,stock_prices_per_day,1,0
tool_name_diversity,store_last_result,1,0
tool_name_diversity,str2bool,1,0
