arm,layer,norm
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.mlp.up_proj.lora_B.weight,0.0017644880572333932
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.k_proj.lora_A.weight,2.306389808654785
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.k_proj.lora_B.weight,0.0005223873304203153
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.o_proj.lora_A.weight,2.311042070388794
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.o_proj.lora_B.weight,0.0009188057738356292
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.q_proj.lora_A.weight,2.3091583251953125
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.q_proj.lora_B.weight,0.0010265335440635681
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.v_proj.lora_A.weight,2.311342716217041
A3_VERIFIABLE_PROCESS,base_model.model.model.layers.9.self_attn.v_proj.lora_B.weight,0.0005798564525321126
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.mlp.down_proj.lora_A.weight,2.3085219860076904
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.mlp.down_proj.lora_B.weight,0.0006921250023879111
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.mlp.gate_proj.lora_A.weight,2.3051817417144775
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.mlp.gate_proj.lora_B.weight,0.0013247444294393063
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.mlp.up_proj.lora_A.weight,2.3121330738067627
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.mlp.up_proj.lora_B.weight,0.001331371022388339
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.k_proj.lora_A.weight,2.3163769245147705
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.k_proj.lora_B.weight,0.0004943531239405274
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.o_proj.lora_A.weight,2.3142266273498535
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.o_proj.lora_B.weight,0.0006670672446489334
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.q_proj.lora_A.weight,2.309269905090332
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.q_proj.lora_B.weight,0.0009404434822499752
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.v_proj.lora_A.weight,2.311877489089966
A4_GATED_VERIFIABLE,base_model.model.model.layers.0.self_attn.v_proj.lora_B.weight,0.0004527955607045442
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.mlp.down_proj.lora_A.weight,2.3052823543548584
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.mlp.down_proj.lora_B.weight,0.0007278152042999864
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.mlp.gate_proj.lora_A.weight,2.3114545345306396
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.mlp.gate_proj.lora_B.weight,0.0015144741628319025
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.mlp.up_proj.lora_A.weight,2.3110859394073486
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.mlp.up_proj.lora_B.weight,0.0012760197278112173
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.k_proj.lora_A.weight,2.306727170944214
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.k_proj.lora_B.weight,0.0004066636902280152
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.o_proj.lora_A.weight,2.311094284057617
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.o_proj.lora_B.weight,0.0006618584739044309
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.q_proj.lora_A.weight,2.3090639114379883
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.q_proj.lora_B.weight,0.0008245538920164108
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.v_proj.lora_A.weight,2.3058109283447266
A4_GATED_VERIFIABLE,base_model.model.model.layers.1.self_attn.v_proj.lora_B.weight,0.00041102321119979024
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.mlp.down_proj.lora_A.weight,2.306239604949951
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.mlp.down_proj.lora_B.weight,0.0007920165662653744
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.mlp.gate_proj.lora_A.weight,2.3040332794189453
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.mlp.gate_proj.lora_B.weight,0.0014839769573882222
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.mlp.up_proj.lora_A.weight,2.31439208984375
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.mlp.up_proj.lora_B.weight,0.0015246663242578506
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.k_proj.lora_A.weight,2.30570387840271
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.k_proj.lora_B.weight,0.00047845678636804223
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.o_proj.lora_A.weight,2.309648036956787
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.o_proj.lora_B.weight,0.000762301089707762
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.q_proj.lora_A.weight,2.3102314472198486
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.q_proj.lora_B.weight,0.0009419802227057517
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.v_proj.lora_A.weight,2.3080477714538574
A4_GATED_VERIFIABLE,base_model.model.model.layers.10.self_attn.v_proj.lora_B.weight,0.0005062679992988706
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.mlp.down_proj.lora_A.weight,2.307610273361206
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.mlp.down_proj.lora_B.weight,0.0007887699757702649
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.mlp.gate_proj.lora_A.weight,2.307626247406006
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.mlp.gate_proj.lora_B.weight,0.0014833880122750998
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.mlp.up_proj.lora_A.weight,2.306307792663574
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.mlp.up_proj.lora_B.weight,0.0014917142689228058
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.k_proj.lora_A.weight,2.310957670211792
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.k_proj.lora_B.weight,0.0004656439123209566
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.o_proj.lora_A.weight,2.3085522651672363
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.o_proj.lora_B.weight,0.0007953869644552469
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.q_proj.lora_A.weight,2.3198938369750977
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.q_proj.lora_B.weight,0.000893075717613101
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.v_proj.lora_A.weight,2.305211067199707
A4_GATED_VERIFIABLE,base_model.model.model.layers.11.self_attn.v_proj.lora_B.weight,0.0004922671942040324
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.mlp.down_proj.lora_A.weight,2.307300090789795
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.mlp.down_proj.lora_B.weight,0.0008036894141696393
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.mlp.gate_proj.lora_A.weight,2.3134799003601074
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.mlp.gate_proj.lora_B.weight,0.0015028504421934485
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.mlp.up_proj.lora_A.weight,2.317626714706421
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.mlp.up_proj.lora_B.weight,0.0016080040950328112
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.k_proj.lora_A.weight,2.3026506900787354
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.k_proj.lora_B.weight,0.00047090023872442544
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.o_proj.lora_A.weight,2.3000004291534424
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.o_proj.lora_B.weight,0.0008061850676313043
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.q_proj.lora_A.weight,2.3009603023529053
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.q_proj.lora_B.weight,0.0009308521402999759
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.v_proj.lora_A.weight,2.309922695159912
A4_GATED_VERIFIABLE,base_model.model.model.layers.12.self_attn.v_proj.lora_B.weight,0.0005072281928732991
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.mlp.down_proj.lora_A.weight,2.312260627746582
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.mlp.down_proj.lora_B.weight,0.0008206706261262298
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.mlp.gate_proj.lora_A.weight,2.3062398433685303
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.mlp.gate_proj.lora_B.weight,0.001535495975986123
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.mlp.up_proj.lora_A.weight,2.3159022331237793
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.mlp.up_proj.lora_B.weight,0.0015749556478112936
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.k_proj.lora_A.weight,2.30997896194458
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.k_proj.lora_B.weight,0.0004779548035003245
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.o_proj.lora_A.weight,2.305633068084717
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.o_proj.lora_B.weight,0.0008171051740646362
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.q_proj.lora_A.weight,2.304305076599121
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.q_proj.lora_B.weight,0.0009877965785562992
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.v_proj.lora_A.weight,2.308825969696045
A4_GATED_VERIFIABLE,base_model.model.model.layers.13.self_attn.v_proj.lora_B.weight,0.000529663753695786
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.mlp.down_proj.lora_A.weight,2.3096048831939697
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.mlp.down_proj.lora_B.weight,0.0008373998571187258
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.mlp.gate_proj.lora_A.weight,2.3058011531829834
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.mlp.gate_proj.lora_B.weight,0.0015594259602949023
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.mlp.up_proj.lora_A.weight,2.3097684383392334
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.mlp.up_proj.lora_B.weight,0.0015768537996336818
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.k_proj.lora_A.weight,2.3020870685577393
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.k_proj.lora_B.weight,0.0005063647404313087
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.o_proj.lora_A.weight,2.3188490867614746
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.o_proj.lora_B.weight,0.000832308316603303
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.q_proj.lora_A.weight,2.3113343715667725
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.q_proj.lora_B.weight,0.0010030325502157211
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.v_proj.lora_A.weight,2.316577196121216
A4_GATED_VERIFIABLE,base_model.model.model.layers.14.self_attn.v_proj.lora_B.weight,0.0005322275101207197
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.mlp.down_proj.lora_A.weight,2.3105785846710205
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.mlp.down_proj.lora_B.weight,0.0008366573019884527
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.mlp.gate_proj.lora_A.weight,2.3094987869262695
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.mlp.gate_proj.lora_B.weight,0.0015603565843775868
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.mlp.up_proj.lora_A.weight,2.3078439235687256
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.mlp.up_proj.lora_B.weight,0.0015840738778933883
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.k_proj.lora_A.weight,2.3046939373016357
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.k_proj.lora_B.weight,0.000498881156090647
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.o_proj.lora_A.weight,2.311663866043091
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.o_proj.lora_B.weight,0.0008566832402721047
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.q_proj.lora_A.weight,2.3112826347351074
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.q_proj.lora_B.weight,0.0010068886913359165
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.v_proj.lora_A.weight,2.303846836090088
A4_GATED_VERIFIABLE,base_model.model.model.layers.15.self_attn.v_proj.lora_B.weight,0.0005435188068076968
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.mlp.down_proj.lora_A.weight,2.3078320026397705
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.mlp.down_proj.lora_B.weight,0.0008473737980239093
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.mlp.gate_proj.lora_A.weight,2.3027021884918213
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.mlp.gate_proj.lora_B.weight,0.0015630656853318214
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.mlp.up_proj.lora_A.weight,2.3067212104797363
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.mlp.up_proj.lora_B.weight,0.0016726789763197303
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.k_proj.lora_A.weight,2.3063411712646484
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.k_proj.lora_B.weight,0.0005007592844776809
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.o_proj.lora_A.weight,2.308926820755005
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.o_proj.lora_B.weight,0.0008579585701227188
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.q_proj.lora_A.weight,2.3081135749816895
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.q_proj.lora_B.weight,0.0009937337599694729
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.v_proj.lora_A.weight,2.3049046993255615
A4_GATED_VERIFIABLE,base_model.model.model.layers.16.self_attn.v_proj.lora_B.weight,0.0005634253029711545
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.mlp.down_proj.lora_A.weight,2.3093810081481934
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.mlp.down_proj.lora_B.weight,0.0008569554192945361
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.mlp.gate_proj.lora_A.weight,2.3165760040283203
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.mlp.gate_proj.lora_B.weight,0.001602709642611444
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.mlp.up_proj.lora_A.weight,2.314110517501831
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.mlp.up_proj.lora_B.weight,0.0016572303138673306
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.k_proj.lora_A.weight,2.3067190647125244
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.k_proj.lora_B.weight,0.0005021646502427757
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.o_proj.lora_A.weight,2.313413381576538
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.o_proj.lora_B.weight,0.0008808704442344606
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.q_proj.lora_A.weight,2.312685489654541
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.q_proj.lora_B.weight,0.000976890092715621
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.v_proj.lora_A.weight,2.3051090240478516
A4_GATED_VERIFIABLE,base_model.model.model.layers.17.self_attn.v_proj.lora_B.weight,0.0005641343304887414
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.mlp.down_proj.lora_A.weight,2.3124303817749023
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.mlp.down_proj.lora_B.weight,0.0008285270887427032
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.mlp.gate_proj.lora_A.weight,2.3043360710144043
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.mlp.gate_proj.lora_B.weight,0.0015079394215717912
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.mlp.up_proj.lora_A.weight,2.3093016147613525
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.mlp.up_proj.lora_B.weight,0.0016547816339880228
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.k_proj.lora_A.weight,2.3137056827545166
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.k_proj.lora_B.weight,0.0005125802126713097
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.o_proj.lora_A.weight,2.3050239086151123
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.o_proj.lora_B.weight,0.0008524094009771943
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.q_proj.lora_A.weight,2.3197240829467773
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.q_proj.lora_B.weight,0.0010072877630591393
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.v_proj.lora_A.weight,2.308652400970459
A4_GATED_VERIFIABLE,base_model.model.model.layers.18.self_attn.v_proj.lora_B.weight,0.0005676837754435837
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.mlp.down_proj.lora_A.weight,2.313408613204956
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.mlp.down_proj.lora_B.weight,0.0008068677270784974
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.mlp.gate_proj.lora_A.weight,2.31207537651062
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.mlp.gate_proj.lora_B.weight,0.0015359364915639162
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.mlp.up_proj.lora_A.weight,2.3123393058776855
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.mlp.up_proj.lora_B.weight,0.0015997715527191758
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.k_proj.lora_A.weight,2.316563606262207
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.k_proj.lora_B.weight,0.0005146056646481156
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.o_proj.lora_A.weight,2.302612543106079
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.o_proj.lora_B.weight,0.0008620935259386897
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.q_proj.lora_A.weight,2.309178352355957
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.q_proj.lora_B.weight,0.0009954811539500952
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.v_proj.lora_A.weight,2.3116228580474854
A4_GATED_VERIFIABLE,base_model.model.model.layers.19.self_attn.v_proj.lora_B.weight,0.0005691580008715391
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.mlp.down_proj.lora_A.weight,2.3086912631988525
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.mlp.down_proj.lora_B.weight,0.000665859435684979
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.mlp.gate_proj.lora_A.weight,2.3044583797454834
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.mlp.gate_proj.lora_B.weight,0.0014295104192569852
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.mlp.up_proj.lora_A.weight,2.31327223777771
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.mlp.up_proj.lora_B.weight,0.0014850032748654485
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.k_proj.lora_A.weight,2.304246664047241
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.k_proj.lora_B.weight,0.0004289147036615759
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.o_proj.lora_A.weight,2.3089582920074463
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.o_proj.lora_B.weight,0.0006675853510387242
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.q_proj.lora_A.weight,2.307469606399536
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.q_proj.lora_B.weight,0.0008211502572521567
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.v_proj.lora_A.weight,2.3137760162353516
A4_GATED_VERIFIABLE,base_model.model.model.layers.2.self_attn.v_proj.lora_B.weight,0.0004199170507490635
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.mlp.down_proj.lora_A.weight,2.3012444972991943
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.mlp.down_proj.lora_B.weight,0.0008514146902598441
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.mlp.gate_proj.lora_A.weight,2.312333822250366
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.mlp.gate_proj.lora_B.weight,0.0015356967924162745
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.mlp.up_proj.lora_A.weight,2.3145527839660645
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.mlp.up_proj.lora_B.weight,0.001665037008933723
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.k_proj.lora_A.weight,2.3151605129241943
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.k_proj.lora_B.weight,0.0005096665699966252
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.o_proj.lora_A.weight,2.3047564029693604
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.o_proj.lora_B.weight,0.0008874861523509026
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.q_proj.lora_A.weight,2.309528350830078
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.q_proj.lora_B.weight,0.0009889421053230762
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.v_proj.lora_A.weight,2.3065757751464844
A4_GATED_VERIFIABLE,base_model.model.model.layers.20.self_attn.v_proj.lora_B.weight,0.0005775440949946642
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.mlp.down_proj.lora_A.weight,2.306915521621704
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.mlp.down_proj.lora_B.weight,0.0008877153159119189
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.mlp.gate_proj.lora_A.weight,2.316023111343384
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.mlp.gate_proj.lora_B.weight,0.0013719660928472877
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.mlp.up_proj.lora_A.weight,2.310784101486206
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.mlp.up_proj.lora_B.weight,0.0015970594249665737
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.k_proj.lora_A.weight,2.311422348022461
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.k_proj.lora_B.weight,0.0005445578135550022
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.o_proj.lora_A.weight,2.320852279663086
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.o_proj.lora_B.weight,0.000846695329528302
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.q_proj.lora_A.weight,2.3074421882629395
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.q_proj.lora_B.weight,0.001055099768564105
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.v_proj.lora_A.weight,2.3095104694366455
A4_GATED_VERIFIABLE,base_model.model.model.layers.21.self_attn.v_proj.lora_B.weight,0.0005825800471939147
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.mlp.down_proj.lora_A.weight,2.3071858882904053
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.mlp.down_proj.lora_B.weight,0.0008228995138779283
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.mlp.gate_proj.lora_A.weight,2.3068878650665283
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.mlp.gate_proj.lora_B.weight,0.0012796638766303658
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.mlp.up_proj.lora_A.weight,2.3123819828033447
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.mlp.up_proj.lora_B.weight,0.0014196212869137526
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.k_proj.lora_A.weight,2.301363229751587
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.k_proj.lora_B.weight,0.0005155793623998761
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.o_proj.lora_A.weight,2.3047127723693848
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.o_proj.lora_B.weight,0.0008086184971034527
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.q_proj.lora_A.weight,2.308566093444824
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.q_proj.lora_B.weight,0.0009104644996114075
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.v_proj.lora_A.weight,2.31233811378479
A4_GATED_VERIFIABLE,base_model.model.model.layers.22.self_attn.v_proj.lora_B.weight,0.0005639640730805695
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.mlp.down_proj.lora_A.weight,2.3087730407714844
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.mlp.down_proj.lora_B.weight,0.0007229420589283109
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.mlp.gate_proj.lora_A.weight,2.3047778606414795
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.mlp.gate_proj.lora_B.weight,0.0013074742164462805
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.mlp.up_proj.lora_A.weight,2.3071529865264893
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.mlp.up_proj.lora_B.weight,0.001429121708497405
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.k_proj.lora_A.weight,2.314060688018799
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.k_proj.lora_B.weight,0.000492586346808821
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.o_proj.lora_A.weight,2.3062210083007812
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.o_proj.lora_B.weight,0.0007809862727299333
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.q_proj.lora_A.weight,2.3032143115997314
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.q_proj.lora_B.weight,0.0008248839294537902
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.v_proj.lora_A.weight,2.30594801902771
A4_GATED_VERIFIABLE,base_model.model.model.layers.23.self_attn.v_proj.lora_B.weight,0.0005660539609380066
A4_GATED_VERIFIABLE,base_model.model.model.layers.24.mlp.down_proj.lora_A.weight,2.3050055503845215
A4_GATED_VERIFIABLE,base_model.model.model.layers.24.mlp.down_proj.lora_B.weight,0.0007870139670558274
