description_len,n_params,n_required_params,name,name_norm,output_keys,param_names,source,track
91,1,0,replace_lb_and_kg,replace_lb_and_kg,output_0,dictionary,diagnostic,diagnostic
229,1,0,compute_degree,compute_degree,output_0,coefficients,diagnostic,diagnostic
59,1,0,random_bit_array,random_bit_array,output_0,n,diagnostic,diagnostic
59,1,0,get_field02_of_item03,get_field_of_item,output_0,data,diagnostic,diagnostic
133,1,0,directory_traversal,directory_traversal,output_0,directory_path,diagnostic,diagnostic
54,1,0,ratio_saliency,ratio_saliency,output_0,time_series,diagnostic,diagnostic
107,1,0,traverse_diagonal,traverse_diagonal,output_0,matrix,diagnostic,diagnostic
50,1,0,hexa2dec,hexa2dec,output_0,hex_str,diagnostic,diagnostic
72,2,0,add_up,add_up,output_0,nums|x,diagnostic,diagnostic
91,1,0,parse_list_of_numbers,parse_list_of_numbers,output_0,string,diagnostic,diagnostic
53,1,0,is_even_and_more_than_zero,is_even_and_more_than_zero,output_0,num,diagnostic,diagnostic
85,1,0,non_whitespace_substrings,non_whitespace_substrings,output_0,input_str,diagnostic,diagnostic
56,1,0,sha256sum,sha256sum,output_0,text,diagnostic,diagnostic
60,1,0,create_hash_md5,create_hash_md,output_0,string,diagnostic,diagnostic
40,1,0,count_words_from_sentences,count_words_from_sentences,output_0,sentences,diagnostic,diagnostic
61,1,0,capitalize_time_zone,capitalize_time_zone,output_0,name,diagnostic,diagnostic
242,1,0,validate_and_sqrt,validate_and_sqrt,output_0,input_str,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
40,2,0,speed,speed,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
50,2,0,lcm,lcm,result,arg_0|arg_1,diagnostic,diagnostic
65,2,0,permutation,permutation,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
34,2,0,volume_cylinder,volume_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
191,1,0,parse_number_or_string,parse_number_or_string,output_0,s,diagnostic,diagnostic
107,1,0,traverse_diagonal,traverse_diagonal,output_0,matrix,diagnostic,diagnostic
48,1,0,get_variable_type,get_variable_type,output_0,value,diagnostic,diagnostic
68,2,0,custom_type_conversion,custom_type_conversion,output_0,desired_type|string,diagnostic,diagnostic
229,1,0,compute_degree,compute_degree,output_0,coefficients,diagnostic,diagnostic
63,1,0,percentiles,percentiles,output_0,data,diagnostic,diagnostic
50,1,0,normalize_data,normalize_data,output_0,data,diagnostic,diagnostic
101,1,0,get_flattened_ids,get_flattened_ids,output_0,objects,diagnostic,diagnostic
43,1,0,logsoftmax,logsoftmax,output_0,input,diagnostic,diagnostic
110,3,0,pad_array,pad_array,output_0,array|length|number,diagnostic,diagnostic
55,1,0,multiples_of_n,multiples_of_n,output_0,n,diagnostic,diagnostic
85,1,0,non_whitespace_substrings,non_whitespace_substrings,output_0,input_str,diagnostic,diagnostic
116,1,0,download_and_deserialize,download_and_deserialize,output_0,url,diagnostic,diagnostic
99,2,0,get_index_dict,get_index_dict,output_0,dates|values,diagnostic,diagnostic
91,1,0,parse_list_of_numbers,parse_list_of_numbers,output_0,string,diagnostic,diagnostic
54,1,0,ratio_saliency,ratio_saliency,output_0,time_series,diagnostic,diagnostic
104,2,0,create_list_using_loop,create_list_using_loop,output_0,end|start,diagnostic,diagnostic
40,1,0,count_words_from_sentences,count_words_from_sentences,output_0,sentences,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
40,2,0,speed,speed,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
45,1,0,square_area,square_area,result,arg_0,diagnostic,diagnostic
40,2,0,surface_cylinder,surface_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
30,1,0,volume_cube,volume_cube,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
30,2,0,volume_cone,volume_cone,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
34,2,0,volume_cylinder,volume_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
41,2,0,remainder,remainder,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_edge_by_perimeter,square_edge_by_perimeter,result,arg_0,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_edge_by_perimeter,square_edge_by_perimeter,result,arg_0,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
32,1,0,volume_sphere,volume_sphere,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
47,1,0,circle_area,circle_area,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
73,2,0,log,log,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,min_number,min_number,result,arg_0,diagnostic,diagnostic
39,1,0,circumface,circumface,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,max_number,max_number,result,arg_0,diagnostic,diagnostic
47,1,0,circle_area,circle_area,result,arg_0,diagnostic,diagnostic
30,1,0,volume_cube,volume_cube,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
36,1,0,surface_cube,surface_cube,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
50,2,0,lcm,lcm,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
40,2,0,surface_cylinder,surface_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
32,1,0,volume_sphere,volume_sphere,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
52,1,0,square_edge_by_area,square_edge_by_area,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
96,2,0,choose,choose,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
31,2,0,rhombus_area,rhombus_area,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
47,1,0,circle_area,circle_area,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
58,2,0,gcd,gcd,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
30,2,0,volume_cone,volume_cone,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,min_number,min_number,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
40,2,0,speed,speed,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
39,1,0,circumface,circumface,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
41,2,0,reminder,reminder,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,min_number,min_number,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
38,2,0,rectangle_perimeter,rectangle_perimeter,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
39,1,0,circumface,circumface,result,arg_0,diagnostic,diagnostic
51,2,0,diagonal,diagonal,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
41,2,0,remainder,remainder,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
38,1,0,surface_sphere,surface_sphere,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
52,1,0,square_edge_by_area,square_edge_by_area,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
47,1,0,circle_area,circle_area,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
39,1,0,circumface,circumface,result,arg_0,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
31,2,0,rhombus_area,rhombus_area,result,arg_0|arg_1,diagnostic,diagnostic
34,2,0,volume_cylinder,volume_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
60,2,0,rectangle_area,rectangle_area,result,arg_0|arg_1,diagnostic,diagnostic
52,1,0,square_edge_by_area,square_edge_by_area,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
73,2,0,log,log,result,arg_0|arg_1,diagnostic,diagnostic
45,1,0,square_area,square_area,result,arg_0,diagnostic,diagnostic
38,1,0,surface_sphere,surface_sphere,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
51,2,0,diagonal,diagonal,result,arg_0|arg_1,diagnostic,diagnostic
45,1,0,square_area,square_area,result,arg_0,diagnostic,diagnostic
58,2,0,gcd,gcd,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
50,1,0,factorial,factorial,result,arg_0,diagnostic,diagnostic
36,1,0,surface_cube,surface_cube,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
30,1,0,volume_cube,volume_cube,result,arg_0,diagnostic,diagnostic
57,1,0,square_edge_by_perimeter,square_edge_by_perimeter,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
47,1,0,circle_area,circle_area,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
96,2,0,choose,choose,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
73,2,0,log,log,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,min_number,min_number,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
39,1,0,circumface,circumface,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
32,1,0,volume_sphere,volume_sphere,result,arg_0,diagnostic,diagnostic
40,2,0,speed,speed,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
52,1,0,square_edge_by_area,square_edge_by_area,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
36,1,0,surface_cube,surface_cube,result,arg_0,diagnostic,diagnostic
34,2,0,volume_cylinder,volume_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
52,1,0,square_edge_by_area,square_edge_by_area,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
65,2,0,permutation,permutation,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
73,2,0,log,log,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
65,2,0,permutation,permutation,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
52,1,0,square_edge_by_area,square_edge_by_area,result,arg_0,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
32,1,0,volume_sphere,volume_sphere,result,arg_0,diagnostic,diagnostic
46,1,0,max_number,max_number,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
34,2,0,volume_cylinder,volume_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
73,2,0,log,log,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,sqrt,sqrt,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
54,2,0,triangle_area,triangle_area,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
31,2,0,rhombus_area,rhombus_area,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
40,2,0,surface_cylinder,surface_cylinder,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
65,2,0,permutation,permutation,result,arg_0|arg_1,diagnostic,diagnostic
32,1,0,volume_sphere,volume_sphere,result,arg_0,diagnostic,diagnostic
57,1,0,square_edge_by_perimeter,square_edge_by_perimeter,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
41,2,0,reminder,reminder,result,arg_0|arg_1,diagnostic,diagnostic
38,1,0,surface_sphere,surface_sphere,result,arg_0,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,max_number,max_number,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
38,2,0,rectangle_perimeter,rectangle_perimeter,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
41,2,0,remainder,remainder,result,arg_0|arg_1,diagnostic,diagnostic
31,1,0,negate,negate,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
50,1,0,factorial,factorial,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
47,1,0,circle_area,circle_area,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
96,2,0,choose,choose,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
41,2,0,reminder,reminder,result,arg_0|arg_1,diagnostic,diagnostic
51,1,0,negate_prob,negate_prob,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
52,1,0,cube_edge_by_volume,cube_edge_by_volume,result,arg_0,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
60,2,0,rectangle_area,rectangle_area,result,arg_0|arg_1,diagnostic,diagnostic
41,2,0,remainder,remainder,result,arg_0|arg_1,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
46,1,0,max_number,max_number,result,arg_0,diagnostic,diagnostic
96,2,0,choose,choose,result,arg_0|arg_1,diagnostic,diagnostic
32,1,0,volume_sphere,volume_sphere,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
31,2,0,rhombus_area,rhombus_area,result,arg_0|arg_1,diagnostic,diagnostic
25,2,0,power,power,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
36,1,0,surface_cube,surface_cube,result,arg_0,diagnostic,diagnostic
20,2,0,subtract,subtract,result,arg_0|arg_1,diagnostic,diagnostic
22,2,0,multiply,multiply,result,arg_0|arg_1,diagnostic,diagnostic
57,1,0,square_perimeter,square_perimeter,result,arg_0,diagnostic,diagnostic
19,2,0,divide,divide,result,arg_0|arg_1,diagnostic,diagnostic
40,2,0,speed,speed,result,arg_0|arg_1,diagnostic,diagnostic
43,1,0,inverse,inverse,result,arg_0,diagnostic,diagnostic
46,1,0,min_number,min_number,result,arg_0,diagnostic,diagnostic
16,2,0,add,add,result,arg_0|arg_1,diagnostic,diagnostic
84,1,0,replace_japanese_numbers,replace_japanese_numbers,output_0,input_str,diagnostic,diagnostic
200,3,0,sample_files,sample_files,output_0,n|path|regex,diagnostic,diagnostic
299,2,0,generate_json_from_enumerations,generate_json_from_enumerations,output_0,enumerations|keys,diagnostic,diagnostic
40,1,0,count_words_from_sentences,count_words_from_sentences,output_0,sentences,diagnostic,diagnostic
384,1,0,underscored_list,underscored_list,output_0,input_list,diagnostic,diagnostic
229,1,0,compute_degree,compute_degree,output_0,coefficients,diagnostic,diagnostic
91,1,0,parse_list_of_numbers,parse_list_of_numbers,output_0,string,diagnostic,diagnostic
85,1,0,non_whitespace_substrings,non_whitespace_substrings,output_0,input_str,diagnostic,diagnostic
197,2,0,max_string_value,max_string_value,output_0,values|words,diagnostic,diagnostic
82,3,0,example_function,example_function,output_0,first_arg|second_arg|third_arg,diagnostic,diagnostic
84,1,0,transform_to_tsv,transform_to_tsv,output_0,csv_string,diagnostic,diagnostic
