run,sample_id,official_win,exec_v2_reward,cap_applied,final_answer_pass,executable_trajectory,tool_use_completeness,valid_references,num_successful_calls,num_extra_calls,abl_final_only,abl_final_executable,abl_final_exec_refs,abl_full
baseline_react,33c1c532-92ed-4ba0-bf3e-28d4b1ff77e6,1.0,0.9375,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.9375
baseline_react,8f47c4b6-3257-4fdf-a9aa-e327631aa564,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,602de5a8-0653-4427-bcc5-3fe582cd714e,1.0,0.925,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.925
baseline_react,117d6a34-b155-4ecb-92ee-c6764b4ed3ad,1.0,0.983333,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,0.983333
baseline_react,33a9175f-a6b5-482a-b954-749f5bcbe4e1,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,b930b196-c49a-4b90-9772-7b9b22f5d83a,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,82e82d17-1e64-4874-8005-67f32b410866,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,6dc648ed-30f9-431f-9617-670ea68e05e0,1.0,0.97,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.97
baseline_react,3822da6f-8812-4ec2-bf79-951f31b9f73b,1.0,0.925,,1.0,1.0,0.6667,1.0,4,0,1.0,1.0,1.0,0.925
baseline_react,ab8f54b9-2a31-47e0-8a28-0d636433d4fc,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,1ee89ff9-234b-4316-8f65-6fceef8d6073,0.0,0.0,parse_error,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.0
baseline_react,350061df-93df-43db-87e8-91a9f78dab00,0.0,0.99,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,0.99
baseline_react,5afe9528-2b80-4d14-9537-fcb831d3ed08,0.0,0.1175,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.1175
baseline_react,dffcc85f-cd59-49b3-9d00-c78322445bce,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,7ca69b87-f482-4eba-94b6-3e841285fb2a,1.0,0.8875,,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.8875
baseline_react,486ef9ec-68c7-42e3-a9e6-b7167a0c888e,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2174,1.0,5,0,0.0,0.266667,0.352941,0.25
baseline_react,ef0cde2a-17ca-4877-9713-01ea4d7af0b8,1.0,0.95,,1.0,1.0,0.8,1.0,4,0,1.0,1.0,1.0,0.95
baseline_react,96840a52-f348-4b7b-9606-5216c12dd852,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,e854fd67-4e08-483f-a4b2-a4c7c4f85d17,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
baseline_react,2c0af534-599e-4ac7-b90a-e29a64323668,1.0,0.95,,1.0,1.0,0.8,1.0,4,0,1.0,1.0,1.0,0.95
baseline_react,7a7427eb-606c-410b-a092-0912e1ef0af8,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,ff0029de-3456-487f-a569-301ff13b2a3b,1.0,0.946667,,1.0,1.0,1.0,1.0,4,1,1.0,1.0,1.0,0.946667
baseline_react,d0eeb9a4-b81f-4a44-a3cb-f26a86a2b979,0.0,0.0,parse_error,0.0,1.0,0.3333,1.0,1,0,0.0,0.266667,0.352941,0.0
baseline_react,c869fe14-c0ef-4c6e-89b1-b69f44f63b9d,1.0,0.94,,1.0,1.0,1.0,1.0,6,1,1.0,1.0,1.0,0.94
baseline_react,54d168da-6ccf-4602-8d10-8abc10ca88ad,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.25,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,a7d0c985-3d04-47c8-a063-8276616af274,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,925e5a42-be49-45d0-ae48-9f76fbe1a0a2,1.0,0.97,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.97
baseline_react,54668139-318f-499c-af6b-9992ce1423e0,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,fc9581fb-8a20-4281-a42c-c2e211b4ed58,1.0,0.958333,,1.0,1.0,1.0,1.0,6,0,1.0,1.0,1.0,0.958333
baseline_react,4bc7ddc6-f7ab-49e7-a8da-636d248cb629,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,d4c761eb-50a5-40eb-802f-c27c23600ecb,1.0,0.87,,1.0,1.0,0.2,1.0,1,0,1.0,1.0,1.0,0.87
baseline_react,e82f13d7-ecd9-4dc9-b31e-33503544893f,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.375,1.0,3,0,0.0,0.266667,0.352941,0.25
baseline_react,c549eed3-2aa2-4baf-ace6-9a250dbf4924,0.0,0.25,executor_error,0.0,0.5,0.5,1.0,1,0,0.0,0.133333,0.235294,0.25
baseline_react,8ee1d3b2-4632-4455-b3b1-7a165383c55b,0.0,0.007,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.007
baseline_react,203ee03e-405f-4fed-9322-30d5b03a0364,1.0,0.94,,1.0,1.0,1.0,1.0,6,1,1.0,1.0,1.0,0.94
baseline_react,2c787f80-62fe-4cd5-8205-930bb711b22a,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,7ae89399-384b-4cf4-9706-8a36bbb44197,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,34e16692-e71d-4793-8efe-c48e08ffda81,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,4c733cb3-3e30-46f4-9570-225aabee657f,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
baseline_react,b58c0d0c-24c1-4349-9442-913d8aa753b7,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,638256f8-fcd0-4835-8fd1-82526d716fb4,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,0d266b2a-325c-4cdb-9615-28475d4e2d37,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,e7739078-35f2-48da-a734-cb4b077cf372,1.0,0.894444,,1.0,1.0,0.3333,1.0,3,0,1.0,1.0,1.0,0.894444
baseline_react,5b87106c-d308-477d-b1f3-80b8b7c0e151,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,c5b3ca75-d50d-4e5a-aab1-6f95491f4538,0.0,0.25,executor_error,1.0,0.5,0.5,1.0,1,0,1.0,0.866667,0.882353,0.25
baseline_react,6b9ff3e6-2b08-4607-af55-f0131c843cf4,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,b549c0e2-fcb5-48a5-93aa-13d60f58159d,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,b2acbf2c-1d91-4770-a348-34bc3c8a7d07,0.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
baseline_react,2092fde9-2097-41c2-b146-5f72934289f3,0.0,0.0,clipped,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,1dc64eda-2622-4781-a5fe-469a3c618c38,1.0,0.95,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.95
baseline_react,1e47237d-fb1b-40c1-84f2-f95f0a550efc,1.0,0.873077,,1.0,1.0,0.2308,1.0,3,0,1.0,1.0,1.0,0.873077
baseline_react,a86a1e7c-50d5-4b95-8406-ca3da90ca7a8,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
baseline_react,6ef56a6c-2845-45d4-b29a-813bd92d4f94,1.0,0.9,,1.0,1.0,0.5,1.0,3,0,1.0,1.0,1.0,0.9
baseline_react,2092563a-202f-4984-b18b-d971f42a0f6e,1.0,0.9375,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.9375
baseline_react,c5877c48-14f3-4ca5-a211-18e00054e484,1.0,0.892857,,1.0,1.0,0.4286,1.0,3,0,1.0,1.0,1.0,0.892857
baseline_react,b170ed97-4af8-4589-8a83-7509c597837c,1.0,0.883333,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.883333
baseline_react,c2c819a3-7498-4d6b-af7d-0dff4696470f,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,796db797-533c-40ff-a33a-5566c3e4be51,1.0,0.95,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.95
baseline_react,767452b7-f09a-4ccc-ab2d-674c207f7a5e,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,f9fc63e9-d3ce-4d05-8df7-3e4c19dca79c,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,e5d6677e-efbe-4085-ac8d-0257cecf1a58,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,e59349c9-8c39-4d07-a1c6-0458a5c75cf0,0.0,0.25,executor_error,0.0,0.6667,0.6667,1.0,2,0,0.0,0.177778,0.27451,0.25
baseline_react,3d531a7b-f887-450f-8b00-a868e555e918,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,28f9ce56-bcd6-44cd-926b-f8ceda471131,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
baseline_react,a76ec66d-10a1-4b45-ad29-e63d67881a08,0.0,0.25,executor_error,0.0,0.6667,0.5,1.0,2,0,0.0,0.177778,0.27451,0.25
baseline_react,f9f0b111-ddaa-4d2d-b12d-223f3252e574,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,923ba1ac-2556-4623-8dc8-fbdff7cbb87e,1.0,0.875,,1.0,1.0,0.25,1.0,2,0,1.0,1.0,1.0,0.875
baseline_react,c11e6aea-0efa-4dc2-bdc3-442f65d538fb,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
baseline_react,78cbf651-fa28-42da-ba58-b790abb487d6,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1429,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,2485e461-8dac-4860-a965-f7271ba18463,1.0,0.928571,,1.0,1.0,0.5714,1.0,4,0,1.0,1.0,1.0,0.928571
baseline_react,3f5615e2-3a2c-4cf7-9dcc-f0c723ab3294,0.0,0.35,not_final,0.0,1.0,1.0,1.0,5,1,0.0,0.266667,0.352941,0.35
baseline_react,fc2658f5-068a-4697-985d-3ca2a5ca10e5,0.0,0.111667,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.111667
baseline_react,e66fce41-6850-45a8-9db4-5cdf7fc5d81c,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,ad9bf421-40f5-4450-bd11-cd868ab815a3,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,679aad5a-6d71-4d4d-89a7-a83e40da756c,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,a6c7ce3c-6d2e-4dff-a6e7-cad6b9d07cee,1.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
baseline_react,c870a3f6-2c45-4bec-a40b-f74ecd268bec,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
baseline_react,6ad80b87-8aa4-4102-818c-32966d393ddb,0.0,0.35,not_final,0.0,1.0,1.0,1.0,2,0,0.0,0.266667,0.352941,0.35
baseline_react,1f2362ec-e4dd-42ef-abe0-15b8f3c7c82e,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,61477e8d-b6e8-4157-919d-2efa6d39c1ae,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,1602d8ff-7bac-4174-b12e-a2e3be5a6090,1.0,0.97,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.97
baseline_react,c05709fb-667e-4fa6-b263-ec3a59cf1d37,1.0,0.25,executor_error,1.0,0.5,0.5,1.0,1,0,1.0,0.866667,0.882353,0.25
baseline_react,0ba3858e-3c4a-4c19-8796-c2e1c2c9459e,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,53276548-b18e-49cc-aac4-30ba51dfba76,1.0,0.87,,1.0,1.0,0.2,1.0,1,0,1.0,1.0,1.0,0.87
baseline_react,99f425b1-84c4-4a92-a916-12b847352319,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3636,1.0,4,0,0.0,0.266667,0.352941,0.25
baseline_react,22b583c4-f1f1-4f08-9868-46f3a5cc50fe,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5714,1.0,4,0,0.0,0.266667,0.352941,0.25
baseline_react,a0f45aa7-6a20-4ebd-8118-fdf89c77eb38,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,4c7fbe56-cbcf-4c99-8d67-ac7b56b6f15c,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,4,0,0.0,0.266667,0.352941,0.25
baseline_react,99b1e50f-6aad-4b0c-9f83-38254526ea44,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,8b0679ff-9580-457b-a043-b11cb083f90f,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
baseline_react,c5dc2dbe-76c9-42a7-8d13-53beb2791b69,1.0,0.866667,,1.0,1.0,0.1667,1.0,1,0,1.0,1.0,1.0,0.866667
baseline_react,6a001923-6ece-46ae-9e4e-ae2308bad269,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,d3445ddd-cbce-4fe4-ae09-cfa8c3f26d8d,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
baseline_react,1310e585-1996-4df5-93f4-9f0b5a0838fd,1.0,0.9,,1.0,1.0,0.3333,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,ca956b7b-9732-423a-81b7-274e801ec042,1.0,0.985,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.985
baseline_react,9169ba71-aeda-4b8f-99a4-c5772cf2efb8,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,11a47ffa-0eea-4162-9902-1bddc3740bec,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,33022899-8e8c-4e1b-8a76-0ed698453c77,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.25,1.0,4,0,0.0,0.266667,0.352941,0.25
baseline_react,10994d45-1097-43fa-965c-6cbdd1f7a2a0,0.0,0.25,,0.0,0.5,0.3333,1.0,1,0,0.0,0.133333,0.235294,0.25
baseline_react,5be0bd9e-1cfa-4094-b9a3-11dd1fd2578e,0.0,0.0,parse_error,0.0,1.0,0.1667,1.0,1,0,0.0,0.266667,0.352941,0.0
baseline_react,e70a9854-a413-497f-8abe-74b3b1a63bc7,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4,1.0,4,0,0.0,0.266667,0.352941,0.25
baseline_react,05b1bdbd-de3f-4773-b867-990b6006aef2,1.0,0.95,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.95
baseline_react,5b46da8b-f8dd-48cf-9cb7-979ed11a7a9f,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,3d88feda-eeb4-4ef3-bd45-6f53bbffff11,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1111,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,77693b0f-2148-4714-bcad-3eb83fc87b0c,1.0,0.933333,,1.0,1.0,0.6667,1.0,2,0,1.0,1.0,1.0,0.933333
baseline_react,b6d7340a-81dd-4fc3-b3b4-b5579f95a80a,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,c245356b-2e2c-43b5-bc8d-09de52dab573,1.0,0.985,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.985
baseline_react,fe72229a-2b0d-4eb4-8ba9-1e5179ff5029,0.0,0.35,not_final,0.0,1.0,1.0,1.0,6,1,0.0,0.266667,0.352941,0.35
baseline_react,2bc85aff-faa5-4f96-bc8d-88c1cc4f48ad,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,b400ab0e-fa81-4958-b349-9fdcffb22b08,1.0,0.9,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.9
baseline_react,d9657b27-fc32-4b1b-8821-f408a3cf7940,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,5700a4d5-8713-469f-966a-014f5b159aa5,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,680c7db5-488f-4216-8c9c-1e29e98be289,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,b3122f37-af9b-4fda-aecd-08c0d03f4811,1.0,0.91,,1.0,1.0,0.5,1.0,5,0,1.0,1.0,1.0,0.91
baseline_react,cd5cc028-b7d6-4be0-8928-32ee8bd55805,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
baseline_react,d0b4d32f-a1cc-4e9a-b308-5a4ad7843845,0.0,0.1175,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.1175
baseline_react,11be58dc-0879-4cb5-8059-1f419f0e9d2b,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,fc5b4e62-283d-47b5-9f2f-360d781bdef4,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,4621c06b-197b-4738-b975-58a5af3be6b6,1.0,0.9375,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.9375
baseline_react,aa8adc5d-1f45-46ca-9c85-3819910c0296,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,42143b4c-1a3d-4f30-a3a6-c5e10facc1fe,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,95ba5a83-de0c-4ec2-a53c-05c00643cb34,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,e840d623-72b9-4d5b-a77e-968604fad0a9,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,de0b1345-6137-469d-a2b2-74c02fcc8cd3,1.0,0.878571,,1.0,1.0,0.2857,1.0,2,0,1.0,1.0,1.0,0.878571
baseline_react,93ebb74b-19e3-45a8-ad34-fa7c1a182505,0.0,0.35,not_final,0.0,1.0,1.0,1.0,5,1,0.0,0.266667,0.352941,0.35
baseline_react,3aaa2cdc-81ad-454c-886c-8fb9438daa49,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,61553a7d-f3f4-476d-8ab6-891b48e768ea,1.0,0.8875,,1.0,1.0,0.25,1.0,1,0,1.0,1.0,1.0,0.8875
baseline_react,d767e8d6-7766-4963-94ea-a8f47f1034b9,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
baseline_react,4a2b120f-efe7-493e-8e07-da7d93909b6e,1.0,0.925,,1.0,1.0,0.75,1.0,3,0,1.0,1.0,1.0,0.925
baseline_react,d18f9bc5-6ac4-4201-91f5-b610abedb2af,1.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
baseline_react,ae2442dc-f285-4963-a108-fef08dffe49a,0.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,fc0ea07a-cf46-4011-a262-df20234c75e6,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
baseline_react,8e924dd4-79ee-40e1-9d22-87eca1a73e06,0.0,0.0,no_tool_call,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,4f7d0836-34fa-4d6d-8956-3bd8d62dc577,0.0,0.0,parse_error,0.0,1.0,0.4,1.0,2,0,0.0,0.266667,0.352941,0.0
baseline_react,f31d9fa2-3360-4409-8958-433cbcecf0d4,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,0,0.0,0.266667,0.352941,0.35
baseline_react,1bfd16bd-f4a1-42fb-8400-b94ead0d6ef4,1.0,0.97,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.97
baseline_react,94f60099-d297-4290-9628-565a3614bcd6,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.3333,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,117281b4-527c-4b81-aa5c-3395570d916b,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,302eabef-4f96-49db-89c4-e046ff358d50,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
baseline_react,d3b2541d-f260-4cf7-bdb7-5d75178f80f3,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.1429,1.0,1,0,0.0,0.266667,0.352941,0.25
baseline_react,49b9dec0-3ae5-4765-9d4d-10a32e377b77,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,8956e144-c9f2-4154-8554-eb3de698456e,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2667,1.0,4,0,0.0,0.266667,0.352941,0.25
baseline_react,dbdc8346-a48e-4ecd-adb1-11fe1879b7c5,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,3,0,0.0,0.266667,0.352941,0.25
baseline_react,28cc5dca-3281-4afc-949b-f41784c210a4,1.0,0.93,,1.0,1.0,1.0,1.0,5,1,1.0,1.0,1.0,0.93
baseline_react,92f18938-d5b2-439e-bd8a-4bcba9c26691,0.0,0.985,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,0.985
baseline_react,ab58d045-03f9-4115-9aae-64bb069b3ca0,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,13d0e964-c728-4490-8094-0b2ec84a6f40,0.0,0.35,not_final,0.0,1.0,1.0,1.0,3,1,0.0,0.266667,0.352941,0.35
baseline_react,e652bee6-4121-4ca1-8dd0-653787184a80,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.4,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,f3fab4ce-10a5-4b8b-ad67-ed044aa33a64,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,aed65d8f-b112-4cd6-ab82-07ae242a8947,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.2857,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,894ae2ce-c653-4e07-9bc9-296ea3f12aef,1.0,0.975,,1.0,1.0,1.0,1.0,4,0,1.0,1.0,1.0,0.975
baseline_react,3a4b7b77-f0a1-4537-8623-432023f545bb,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,6d1ee05d-7fc2-44f3-8e93-fd91109f50d8,1.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.6667,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,8ab9d4d5-0011-4e49-85cb-ee24f852f350,1.0,0.869444,,1.0,1.0,0.1667,1.0,3,0,1.0,1.0,1.0,0.869444
baseline_react,347c7db8-a17c-41d4-b273-6e48d58726c3,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.25,1.0,3,0,0.0,0.266667,0.352941,0.25
baseline_react,6a8f3121-3467-477e-9f28-26b4632178cc,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,2eafdc2f-793b-4847-a6a0-c41366fe30d8,1.0,0.925,,1.0,1.0,0.5,1.0,1,0,1.0,1.0,1.0,0.925
baseline_react,c0147c17-efc0-44df-abbf-d32e2f988f91,0.0,0.111667,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.111667
baseline_react,c8fe1b79-5601-4660-a8ea-16c6fff9c744,0.0,0.25,too_few_calls_wrong_answer,0.0,1.0,0.5,1.0,2,0,0.0,0.266667,0.352941,0.25
baseline_react,1522c983-00c5-48b6-be88-8922f76c3dbe,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,7baf91da-a05b-42ae-b79f-6b0b5ef45fb7,1.0,1.0,,1.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0
baseline_react,9f2b17cf-60ea-4172-88c0-469ca13ed8da,0.0,0.1,,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.1
baseline_react,8b77968f-aa3b-443c-a226-7a628b611fb1,1.0,0.975,,1.0,1.0,1.0,1.0,4,0,1.0,1.0,1.0,0.975
baseline_react,5af48126-ca2a-4eed-9dcc-50ae49894d6d,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,c0be387d-e79e-43f3-b7c2-d7a9aee03dc7,0.0,0.0,parse_error,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.117647,0.0
baseline_react,cdfc6ae1-e182-443e-b66e-1162b3d38a03,0.0,0.0,parse_error,0.0,1.0,0.0714,1.0,1,0,0.0,0.266667,0.352941,0.0
baseline_react,fd0cd926-352b-4b35-b616-a98e6a68b370,1.0,1.0,,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0
