task_id,gold_call_count,gold_motif,gold_first_tool,C0_win,E1_win,E2_win,C0_failure,E1_failure,E2_failure,C0_num_calls,E1_num_calls,E2_num_calls,C0_first_tool,E1_first_tool,E2_first_tool,C0_executable,E1_executable,E2_executable,transition
d3b2541d-f260-4cf7-bdb7-5d75178f80f3,7,long_chain,divide,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,multiply,multiply,multiply,True,True,True,stable_loss
d3b4384c-4b01-461a-a1a4-2aa313207f18,2,linear_dependency,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
d3e1f226-4779-4f12-b025-6d5d6bf65306,2,linear_dependency,convert_strings_to_integers,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,convert_strings_to_integers,convert_strings_to_integers,convert_strings_to_integers,False,False,False,stable_loss
d3e7ab97-f4de-4beb-9952-97af86fb05ef,2,linear_dependency,approximate_e,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,approximate_e,approximate_e,approximate_e,False,False,False,stable_loss
d403db6a-2392-4610-a152-575ce2782cdf,2,linear_dependency,gcd,True,True,True,success,success,success,2,2,2,gcd,gcd,gcd,True,True,True,stable_win
d4346b01-3102-448b-a5c1-191cc401bd21,2,linear_dependency,cube_integer_sum,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,cube_integer_sum,cube_integer_sum,cube_integer_sum,False,False,False,stable_loss
d448887d-7cc2-4ae2-90d4-a5b97f5dddc9,2,linear_dependency,validate_and_sum,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,3,2,2,validate_and_sum,validate_and_sum,validate_and_sum,False,False,False,stable_loss
d4827e1b-5bab-41b6-a8e1-6e8980f36860,2,linear_dependency,exp_v2,True,True,True,success,success,success,2,2,2,exp_v2,exp_v2,exp_v2,True,True,True,stable_win
d48497b6-0b22-43d3-92ab-6ba500fcf021,4,linear_dependency,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
d4c761eb-50a5-40eb-802f-c27c23600ecb,5,long_chain,add,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
d53916b0-6795-4503-8f9b-c3878546bd5f,7,long_chain,add,True,True,True,success,success,success,5,3,5,add,add,add,True,True,True,stable_win
d58f0d7f-a5a0-4b80-863e-8e05f7616f2c,2,linear_dependency,multiply,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,power,power,power,True,True,True,stable_loss
d5aec711-273b-4a98-9789-02d7ac1a45be,2,linear_dependency,multiply,False,True,False,wrong tool,success,wrong tool,3,3,3,add,add,add,True,True,True,gained_after_E1_lost_E2
d5c906a9-c4ea-40f8-be65-2f260b8929a7,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
d5e3c63a-943f-4169-a2d5-69ec0433d3c5,4,fan_in,add,True,True,True,success,success,success,4,3,3,add,add,add,True,True,True,stable_win
d64fbbb1-1d67-41b9-b54d-9790a3b0bd5d,6,long_chain,add,True,True,True,success,success,success,5,5,5,add,add,add,True,True,True,stable_win
d66a6164-04f2-4687-b205-3b8e457cd7f5,2,linear_dependency,divide,False,False,False,wrong tool,wrong tool,wrong tool,2,2,2,divide,divide,divide,True,True,True,stable_loss
d68e52a8-07cf-4054-baa2-857fe00e9e25,4,fan_in,divide,True,True,True,success,success,success,4,4,4,divide,divide,divide,True,True,True,stable_win
d68f72eb-874c-4304-afe3-f7739de46e8f,2,linear_dependency,generate_hex_list,True,True,False,success,success,too few calls,2,2,1,generate_hex_list,generate_hex_list,generate_hex_list,True,True,True,gained_E1_lost_E2
d6bd765f-9551-4099-8b2a-da154e0cf2aa,5,long_chain,multiply,False,True,False,"correct trajectory, wrong final answer",success,"correct trajectory, wrong final answer",4,3,4,multiply,multiply,multiply,True,True,True,gained_after_E1_lost_E2
d6c9c7eb-7a64-4007-a9c6-b475be17b9a4,3,linear_dependency,add,True,True,True,success,success,success,1,3,3,subtract,subtract,subtract,True,True,True,stable_win
d6dc8f37-fe4a-42c0-a74e-ee45e5fff55e,13,long_chain,multiply,True,True,True,success,success,success,9,8,6,divide,divide,divide,True,True,True,stable_win
d71b01d8-d27c-4ea5-a532-f9d0a276099f,2,linear_dependency,replace_separators,True,True,True,success,success,success,2,2,2,replace_separators,replace_separators,replace_separators,True,True,True,stable_win
d71ce103-fb88-4af0-a6a7-1ed85a639c57,8,long_chain,power,True,True,True,success,success,success,5,5,5,power,power,power,True,True,True,stable_win
d72b1423-e392-4c7b-a151-66567a8af989,7,long_chain,divide,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
d733ab0b-195a-4bae-9a01-b5eb455b7e14,3,independent_calls,create_data_file_listing_command,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,create_data_file_listing_command,create_data_file_listing_command,create_data_file_listing_command,False,False,False,stable_loss
d7626ffb-76e8-433f-8eff-2a9c81282049,5,long_chain,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
d767e8d6-7766-4963-94ea-a8f47f1034b9,3,linear_dependency,speed,True,True,True,success,success,success,3,3,3,speed,speed,speed,True,True,True,stable_win
d786dab7-ab0d-44f2-86b8-9fccfd57b393,15,long_chain,divide,True,True,True,success,success,success,2,3,3,divide,divide,divide,True,True,True,stable_win
d7b21141-9c2a-4853-a4e7-cf34c1a1be48,2,linear_dependency,filter_list_without_loops,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,filter_list_without_loops,filter_list_without_loops,filter_list_without_loops,False,False,False,stable_loss
d7bbe6bf-3a69-44fb-bb99-5ce2f8b0da7b,2,linear_dependency,bit_length,False,False,False,too few calls,too few calls,too few calls,1,1,1,bit_length,bit_length,bit_length,True,True,True,stable_loss
d82754b3-e51c-4bae-814a-bc01aa7a527d,2,linear_dependency,duplicate,False,False,False,parse/format error,"correct tool, wrong argument keys",parse/format error,0,2,0,,duplicate,,False,True,False,stable_loss
d849393c-70e8-47af-bd5c-0fc714ab655d,2,linear_dependency,random_number,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,random_number,random_number,random_number,False,False,False,stable_loss
d849c5fb-b7db-456e-9aa1-d55dae6d8cb8,8,long_chain,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values",wrong tool,4,4,3,multiply,multiply,multiply,True,True,True,stable_loss
d868deb0-3000-4177-a029-9a3b37e86e6c,13,long_chain,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
d8793f83-4a7e-4435-b0d7-cff2b50ef373,2,linear_dependency,format_significant,True,True,True,success,success,success,2,2,2,format_significant,format_significant,format_significant,True,True,True,stable_win
d87c8747-a626-4e8b-90e6-825cef31fb05,4,linear_dependency,divide,True,True,True,success,success,success,4,4,4,divide,divide,divide,True,True,True,stable_win
d883f2ac-e3ea-456c-a7ff-9abdb91a8f16,5,long_chain,multiply,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
d8c03a22-0d48-4772-9774-21afb73e8770,2,linear_dependency,escape_markdown,True,True,True,success,success,success,2,2,2,escape_markdown,escape_markdown,escape_markdown,True,True,True,stable_win
d8c2dc8d-ae54-468c-b029-cc5b36344814,2,linear_dependency,create_word_count_dict,True,True,True,success,success,success,3,3,3,create_word_count_dict,create_word_count_dict,create_word_count_dict,True,True,True,stable_win
d8ea3b09-8263-4b35-b6eb-622ebca8cc09,4,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
d8f260bf-f00a-46f5-819f-d9bf3507b728,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
d8f8b942-c7da-4cab-a2c0-419f79e18431,3,linear_dependency,subtract,True,False,False,success,no tool call,no tool call,2,0,0,divide,,,True,False,False,lost_after_E1
d9657b27-fc32-4b1b-8821-f408a3cf7940,2,linear_dependency,transform_to_tsv,True,True,True,success,success,success,2,2,2,transform_to_tsv,transform_to_tsv,transform_to_tsv,True,True,True,stable_win
d9781e04-9dcb-442b-944b-b7a1bf9c5ab1,4,linear_dependency,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,divide,divide,divide,True,True,True,stable_loss
d992fe62-f424-41b5-a928-6caf230ab097,5,long_chain,divide,True,True,True,success,success,success,3,3,2,multiply,multiply,multiply,True,True,True,stable_win
d9b504d3-27de-4584-a98c-c606e5c6b4dd,2,linear_dependency,compute_area_circle,True,True,True,success,success,success,2,2,2,compute_area_circle,compute_area_circle,compute_area_circle,True,True,True,stable_win
d9b8fd5b-10b0-4f54-8518-f1038ae2f000,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
d9c487d8-e9cf-41b5-907e-f1e79f19de61,8,long_chain,divide,True,True,True,success,success,success,7,7,7,multiply,multiply,multiply,True,True,True,stable_win
da46227c-4bf7-4f1c-b22c-2d92cfb5d8ca,6,long_chain,add,True,True,True,success,success,success,5,5,5,add,add,add,True,True,True,stable_win
da7d0843-1ecf-458a-bd44-f58956efbaf8,2,linear_dependency,sum_of_squares_of_odd_numbers,True,True,True,success,success,success,2,2,2,sum_of_squares_of_odd_numbers,sum_of_squares_of_odd_numbers,sum_of_squares_of_odd_numbers,True,True,True,stable_win
db0f42d4-165c-4e31-bebd-9d6e5891c535,4,linear_dependency,subtract,True,True,True,success,success,success,2,2,2,power,power,power,True,True,True,stable_win
db25d9a4-caa5-4657-b24e-545a5be6b981,6,long_chain,divide,False,False,False,wrong tool,"correct keys, wrong argument values",wrong tool,3,2,3,multiply,multiply,multiply,True,True,True,stable_loss
db2a9924-0de1-44df-8d7d-9176b821122f,3,linear_dependency,multiply,False,False,False,parse/format error,parse/format error,parse/format error,1,1,1,lcm,lcm,lcm,True,True,True,stable_loss
db313ec1-ed61-454c-8a34-99ef6d7aca97,3,linear_dependency,subtract,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
db347cbd-e228-4284-a667-8f354809edf6,5,long_chain,multiply,False,False,True,no tool call,no tool call,success,0,0,3,,,subtract,False,False,True,gained_after_E2_only
db3e64ef-ec07-491b-b84a-5310d5b4535f,2,linear_dependency,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
db5d35a9-9a99-4854-ad29-d907ffc484b9,2,linear_dependency,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
db663e22-21eb-424f-a826-af28045b196a,6,long_chain,multiply,False,True,True,no tool call,success,success,0,5,5,,multiply,multiply,False,True,True,gained_E1_kept_E2
db6cd8b7-bbba-4166-8921-f68d469142e8,17,long_chain,multiply,False,False,False,parse/format error,"correct keys, wrong argument values",parse/format error,5,9,5,lcm,lcm,lcm,True,True,True,stable_loss
db8d72af-7a1a-4201-a376-4b827b0162df,5,long_chain,lcm,True,True,False,success,success,executable trajectory ending wrong result,4,4,2,lcm,lcm,lcm,True,True,False,gained_E1_lost_E2
db8db406-1104-4f43-9e90-a3ebbf3689c9,2,linear_dependency,get_calibration_steps,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,get_calibration_steps,get_calibration_steps,get_calibration_steps,False,False,False,stable_loss
dbdc8346-a48e-4ecd-adb1-11fe1879b7c5,6,long_chain,inverse,False,False,True,parse/format error,wrong tool,success,0,2,5,,multiply,divide,False,True,True,gained_after_E2_only
dc009c32-925d-40ae-a4af-eea8ebf28cb2,4,linear_dependency,lcm,True,True,True,success,success,success,4,4,4,lcm,lcm,lcm,True,True,True,stable_win
dc46e464-28c6-43a0-ad18-9c130fcf86e4,4,fan_in,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
dc5fc3b0-79a6-4aa9-8655-458ad1725bdf,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
dc96276f-7680-42f4-8489-cfeca78d07c4,2,linear_dependency,multiply,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,add,add,add,True,True,True,stable_loss
dcb7c7f4-5d2f-4f34-a055-84a91c7043de,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
dcdfde18-0414-4435-bcec-b8aece7ccf43,3,linear_dependency,multiply,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,1,1,1,multiply,multiply,multiply,False,False,False,stable_loss
dd1d9598-04c5-4abe-9520-6b6be4b916ae,2,linear_dependency,longest_substring_no_duplicates,True,True,True,success,success,success,2,2,2,longest_substring_no_duplicates,longest_substring_no_duplicates,longest_substring_no_duplicates,True,True,True,stable_win
dd5ea114-9df1-4de5-b2d2-d992a900240f,7,long_chain,add,False,False,False,wrong tool,wrong tool,wrong tool,1,1,2,multiply,multiply,multiply,True,True,True,stable_loss
dd7a392f-d258-4192-941a-b487c575eabd,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
ddb6fee2-7067-4b35-ba7c-4529966bfcf1,2,linear_dependency,calculate_word_frequency_map,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,calculate_word_frequency_map,calculate_word_frequency_map,calculate_word_frequency_map,True,True,True,stable_loss
ddba5850-f7af-43ef-a5c0-81abaa662978,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
de0b1345-6137-469d-a2b2-74c02fcc8cd3,7,long_chain,add,True,True,True,success,success,success,8,8,8,add,add,add,True,True,True,stable_win
de227182-12fe-46cc-b6a6-f7e05ba028d1,2,linear_dependency,sum_using_for_loop,True,True,True,success,success,success,2,2,2,sum_using_for_loop,sum_using_for_loop,sum_using_for_loop,True,True,True,stable_win
de4097f6-5ab5-41f3-a48b-468dfe5a47a2,2,linear_dependency,intersects,True,True,True,success,success,success,2,2,2,intersects,intersects,intersects,True,True,True,stable_win
de437463-bbfe-4f72-8150-448d6469ba43,2,linear_dependency,calculate_elastic_modulus,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,calculate_elastic_modulus,calculate_elastic_modulus,calculate_elastic_modulus,False,False,False,stable_loss
de604829-76b7-4b43-a295-db97827cb3c7,5,long_chain,add,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
de6eafb3-13f3-47ee-9bc1-5e333b3efbd6,5,long_chain,divide,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
de7dd9d9-7675-40c2-9fa2-888e692fe7a2,2,linear_dependency,string_to_utf8_hex,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,string_to_utf8_hex,string_to_utf8_hex,string_to_utf8_hex,False,False,False,stable_loss
deca0cfc-5c4b-42e7-8d89-6a4ca7d9c771,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
df462a01-4b7e-4ad9-8bac-eff9f57fa588,18,long_chain,add,False,False,False,wrong tool,wrong tool,wrong tool,2,2,3,multiply,multiply,multiply,True,True,True,stable_loss
df7d09de-9314-438c-a726-5189f82d3bd9,9,long_chain,subtract,False,False,True,"correct keys, wrong argument values","correct keys, wrong argument values",success,4,6,3,divide,multiply,divide,True,True,True,gained_after_E2_only
df9c2ac0-1aeb-442b-b27c-e42d9de2e7ea,3,fan_in,divide,True,True,True,success,success,success,1,2,1,multiply,multiply,multiply,True,True,True,stable_win
dfa40edb-fc81-4722-9aa7-817b0338988b,2,linear_dependency,find_char_frequency,True,False,True,success,"correct keys, wrong argument values",success,2,3,2,find_char_frequency,find_char_frequency,find_char_frequency,True,True,True,lost_E1_regained_E2
dfe920f9-153a-4882-bbaf-23f998d52354,4,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
dffcc85f-cd59-49b3-9d00-c78322445bce,2,linear_dependency,standard_gaussian_pdf,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,standard_gaussian_pdf,standard_gaussian_pdf,standard_gaussian_pdf,False,False,False,stable_loss
e089d36f-ab1f-48e9-b547-c525f2e5f214,3,linear_dependency,filter_array_elements,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,3,3,3,filter_array_elements,filter_array_elements,filter_array_elements,False,False,False,stable_loss
e0b0ca8e-c9e7-41b9-a58a-0623c28d90a0,3,linear_dependency,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values",wrong tool,1,1,1,subtract,subtract,multiply,True,True,True,stable_loss
e0bd90e4-6dcc-45e2-9dd4-44e97eadbff4,4,fan_in,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
e0e9c1ca-3a57-4d55-9dee-8bc0e8746e50,18,long_chain,multiply,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,5,6,5,multiply,multiply,multiply,False,False,False,stable_loss
e12393e3-a844-4a4d-86a4-f96487c61ca2,2,linear_dependency,count_unique_substrings,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,count_unique_substrings,count_unique_substrings,count_unique_substrings,False,False,False,stable_loss
e1693bff-e697-46a6-b57f-57b4484ce895,6,long_chain,multiply,False,False,False,too few calls,too few calls,too few calls,2,2,2,multiply,multiply,multiply,True,True,True,stable_loss
e17e578e-1768-421c-8e33-3fbc545735d6,9,long_chain,divide,True,True,True,success,success,success,5,5,4,multiply,multiply,multiply,True,True,True,stable_win
e18ff139-cd54-42da-8b29-bec8a162fc0e,3,linear_dependency,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
e1a005a4-216d-4486-a15b-d53ccb574e78,7,long_chain,subtract,False,True,True,executable trajectory ending wrong result,success,success,1,3,3,combine,multiply,multiply,False,True,True,gained_E1_kept_E2
e1bf248f-7435-4613-9742-66d91dc59297,8,long_chain,multiply,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,divide,divide,divide,True,True,True,stable_loss
e1f26f6b-c1c4-45f7-a6db-e231feea75c0,2,linear_dependency,divide,False,False,False,"correct keys, wrong argument values",wrong tool,wrong tool,1,1,3,divide,remainder,divide,True,True,True,stable_loss
e2034d3c-1af3-43cd-a0b9-38f5b1b8fda5,2,linear_dependency,bitwise_left_rotation,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,bitwise_left_rotation,bitwise_left_rotation,bitwise_left_rotation,True,True,True,stable_loss
e20f2592-d532-4a07-940d-4b74ef0ba6f9,12,long_chain,add,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
e218fe94-0943-47ec-9f47-b7f716a1f410,7,long_chain,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
e23c9a7f-fdf9-4b4c-9664-e109d9904957,3,linear_dependency,divide,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
e292a1d2-f748-4b3e-988e-191d3e47fe8d,3,fan_in,add,True,True,True,success,success,success,2,1,2,add,subtract,add,True,True,True,stable_win
e298e090-b25d-45f0-85c3-5ec7e8a1a89b,4,fan_in,multiply,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
e2bfe8dc-ca77-4c93-8759-4c0f343f8f71,2,linear_dependency,count_consecutive_zeros,True,True,True,success,success,success,2,2,2,count_consecutive_zeros,count_consecutive_zeros,count_consecutive_zeros,True,True,True,stable_win
e2cf1726-9a4d-4cb1-a32f-5f5e9ba0d3c4,3,linear_dependency,add,True,False,True,success,no tool call,success,3,0,1,subtract,,subtract,True,False,True,lost_E1_regained_E2
e2d15e8e-2f65-4928-aa14-85edc07ff784,2,linear_dependency,multiply,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,1,1,1,factorize,factorize,factorize,False,False,False,stable_loss
e3146382-ad8d-4d85-82e1-f08127121657,3,fan_in,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
e32edb32-9080-4e23-a097-2be14afce16d,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
e39f250a-1359-4704-8e4b-767318fe1ef2,7,long_chain,multiply,True,True,True,success,success,success,1,1,1,subtract,subtract,subtract,True,True,True,stable_win
e3a118fa-b77d-4f76-9dc6-66233a361aba,6,long_chain,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
e3a762e8-bb92-4b7c-b692-0340b379f66d,4,linear_dependency,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
e3c7eb1a-dd01-45b2-9a48-bd0d4c44ad47,11,long_chain,multiply,True,True,True,success,success,success,5,5,5,multiply,multiply,multiply,True,True,True,stable_win
e3da4472-ddf0-44b2-9f74-cf08eec18b35,2,linear_dependency,parse_parameters,True,True,True,success,success,success,2,2,2,parse_parameters,parse_parameters,parse_parameters,True,True,True,stable_win
e3e68bf5-479b-450b-8c4f-c635b0f75604,2,linear_dependency,find_kth_largest,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,find_kth_largest,find_kth_largest,find_kth_largest,False,False,False,stable_loss
e3f3049a-021f-4f90-9c4e-640aaf4519c4,3,linear_dependency,reminder,False,False,True,wrong tool,wrong tool,success,3,3,4,reminder,reminder,divide,True,True,True,gained_after_E2_only
e409ff80-64e3-43f1-aacb-2d552908e8ea,3,fan_in,subtract,True,True,False,success,success,"correct keys, wrong argument values",2,3,2,divide,divide,divide,True,True,True,gained_E1_lost_E2
e415b98a-78ec-4b97-b20c-9ae8ca78333d,2,linear_dependency,power,False,False,False,no tool call,wrong tool,wrong tool,0,3,3,,power,power,False,True,True,stable_loss
e422f852-fe4a-4981-b899-25e6263b9a4a,6,long_chain,negate,True,True,True,success,success,success,5,3,3,add,add,add,True,True,True,stable_win
e43bbe8b-0429-473d-96c9-216905851bd6,3,linear_dependency,subtract,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
e43c9534-daf1-4367-a63d-d119a741a759,4,linear_dependency,add,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",4,4,4,add,add,add,True,True,True,stable_loss
e46b5400-418c-4797-88ce-45678131341a,2,linear_dependency,convert_to_url_slug,True,True,True,success,success,success,2,2,2,convert_to_url_slug,convert_to_url_slug,convert_to_url_slug,True,True,True,stable_win
e4bdc3e1-4c28-4050-a23a-ab74718caada,5,long_chain,divide,True,True,True,success,success,success,2,1,1,divide,divide,divide,True,True,True,stable_win
e4f6281b-a0ef-4f2a-b968-3a96d5d63ded,2,linear_dependency,shift_elements,True,True,True,success,success,success,2,2,2,shift_elements,shift_elements,shift_elements,True,True,True,stable_win
e53a50d4-dc11-4d47-81b5-14269953bf92,3,fan_in,multiply,False,True,True,executable trajectory ending wrong result,success,success,2,3,3,divide,multiply,multiply,False,True,True,gained_E1_kept_E2
e58f8af9-1bdb-42c7-8a0d-0094b1274f3c,6,long_chain,add,False,True,False,wrong tool,success,wrong tool,3,4,3,multiply,multiply,add,True,True,True,gained_after_E1_lost_E2
e5907658-0492-404a-94c6-c1f705d9aeb9,2,linear_dependency,generate_even_numbers_list,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,generate_even_numbers_list,generate_even_numbers_list,generate_even_numbers_list,False,False,False,stable_loss
e5908a48-4f50-4df2-8ca0-c32ed32177fb,5,long_chain,multiply,True,True,False,success,success,wrong tool,5,5,4,divide,divide,divide,True,True,True,gained_E1_lost_E2
e59349c9-8c39-4d07-a1c6-0458a5c75cf0,3,linear_dependency,power,False,True,False,no tool call,success,wrong tool,0,2,3,,power,add,False,True,True,gained_after_E1_lost_E2
e5d6677e-efbe-4085-ac8d-0257cecf1a58,2,linear_dependency,multiply,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,multiply,multiply,multiply,False,False,False,stable_loss
e5eb37ac-bd11-4a84-82a3-588c93ba7712,2,linear_dependency,subtract,True,True,False,success,success,executable trajectory ending wrong result,1,1,2,divide,divide,multiply,True,True,False,gained_E1_lost_E2
e62f347c-1502-4666-b559-4581eaa07709,13,long_chain,subtract,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
e6417511-38b7-4738-9dc9-c5547ca43fca,2,linear_dependency,multiply,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
e648a1d4-4f0e-4d06-b7ea-23d89b412d65,5,long_chain,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
e6520066-98cf-4254-bed3-8cd7e8dfa2eb,6,long_chain,multiply,False,True,True,"correct keys, wrong argument values",success,success,5,3,5,multiply,add,multiply,True,True,True,gained_E1_kept_E2
e652bee6-4121-4ca1-8dd0-653787184a80,5,long_chain,divide,True,False,True,success,executable trajectory ending wrong result,success,2,4,2,inverse,inverse,inverse,True,False,True,lost_E1_regained_E2
e665aa88-e0ac-4724-866a-44d2c84e97b0,3,linear_dependency,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
e66f9c86-4761-439e-9e3e-ae47178123b1,8,long_chain,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
e66fce41-6850-45a8-9db4-5cdf7fc5d81c,2,linear_dependency,ascii_to_integer_list,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,ascii_to_integer_list,ascii_to_integer_list,ascii_to_integer_list,False,False,False,stable_loss
e6768b60-cc80-4e82-b9c8-c0d48df718fe,4,fan_in,divide,True,True,True,success,success,success,4,3,3,inverse,divide,divide,True,True,True,stable_win
e67ab11d-70f4-4d75-9cf4-dc77d18dda1f,3,linear_dependency,sum_total,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,3,3,3,sum_total,sum_total,sum_total,False,False,False,stable_loss
e69efd40-2edc-4d18-9384-387e6d49bacb,3,linear_dependency,divide,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
e6a8c49d-577f-4a1e-a2d0-96ec051f83ac,3,independent_calls,generate_subsets,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,3,3,3,generate_subsets,generate_subsets,generate_subsets,False,False,False,stable_loss
e6f87834-9065-4acb-b170-34e171f97465,7,long_chain,multiply,True,False,False,success,parse/format error,parse/format error,5,0,0,multiply,,,True,False,False,lost_after_E1
e70a9854-a413-497f-8abe-74b3b1a63bc7,10,long_chain,multiply,True,True,True,success,success,success,4,4,4,divide,divide,divide,True,True,True,stable_win
e70bd2c9-99af-410a-bc6d-61a65e00f7d8,5,long_chain,multiply,False,True,True,no tool call,success,success,0,1,3,,divide,multiply,False,True,True,gained_E1_kept_E2
